

 Females then males 
"year","month","fleet","sex","partition","Ntows","Nsamps","InputN","F12","F14","F16","F18","F20","F22","F24","F26","F28","F30","F32","F34","F36","F38","F40","F42","F44","F46","F48","F50","F52","F54","F56","F58","F60","F62","F64","F66","M12","M14","M16","M18","M20","M22","M24","M26","M28","M30","M32","M34","M36","M38","M40","M42","M44","M46","M48","M50","M52","M54","M56","M58","M60","M62","M64","M66"
1997,7,"TWL.C",1,2,6,56,14,0,0,0,0,0,0,0,0,0,0.0453,0.0813,0.0601,0.0065,0.0521,0.1031,0.0416,0.1455,0.1281,0.123,0.0579,0.0018,0.0453,0,0.0179,0,0.0453,0.0453,0,0,0,0,0,0,0,0,0,0,0.0453,0.0813,0.0601,0.0065,0.0521,0.1031,0.0416,0.1455,0.1281,0.123,0.0579,0.0018,0.0453,0,0.0179,0,0.0453,0.0453,0
1998,7,"TWL.C",1,2,7,59,15,0,0,0,0,0,0,0,0,0,0,0.0132,0.1014,0.1033,0.1438,0.0185,0.0132,0.1603,0.0916,0.1646,0.0778,0.0389,0.0691,0,0.0043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132,0.1014,0.1033,0.1438,0.0185,0.0132,0.1603,0.0916,0.1646,0.0778,0.0389,0.0691,0,0.0043,0,0,0,0
1999,7,"TWL.C",1,2,13,141,32,0,0,0,0,0,0,0,0,0.0168,0,0.001,0.0449,0.0281,0.1026,0.1722,0.1874,0.1998,0.08,0.1106,0.0177,0.0262,0.0128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168,0,0.001,0.0449,0.0281,0.1026,0.1722,0.1874,0.1998,0.08,0.1106,0.0177,0.0262,0.0128,0,0,0,0,0,0
2000,7,"TWL.C",1,2,6,41,12,0,0,0,0,0,0,0,0,0,0,0,0.0229,0.0257,0.1124,0.0475,0.1093,0.0377,0.0374,0.5851,0,0,0,0.0221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229,0.0257,0.1124,0.0475,0.1093,0.0377,0.0374,0.5851,0,0,0,0.0221,0,0,0,0,0
2001,7,"TWL.C",1,2,7,58,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0043,0.027,0.1268,0.2035,0.1076,0.1939,0.2217,0.0566,0.0499,0.0043,0.0043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0043,0.027,0.1268,0.2035,0.1076,0.1939,0.2217,0.0566,0.0499,0.0043,0.0043,0,0,0,0,0
2002,7,"TWL.C",1,2,10,91,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444,0.0662,0.0973,0.3219,0.1995,0.0951,0.1523,0.0233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444,0.0662,0.0973,0.3219,0.1995,0.0951,0.1523,0.0233,0,0,0,0,0,0,0
2003,7,"TWL.C",1,2,4,34,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517,0.2052,0.1381,0.1666,0.2314,0.1035,0.0649,0.0193,0,0.0193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517,0.2052,0.1381,0.1666,0.2314,0.1035,0.0649,0.0193,0,0.0193,0,0,0,0,0
2004,7,"TWL.C",1,2,4,9,5,0,0,0,0,0,0,0,0,0,0,0,0.2222,0.1111,0,0.1111,0,0.1111,0,0,0.2222,0,0,0,0.2222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222,0.1111,0,0.1111,0,0.1111,0,0,0.2222,0,0,0,0.2222,0,0,0,0
2005,7,"TWL.C",1,2,6,29,10,0,0,0,0,0,0,0,0,0.0227,0.0227,0,0.068,0.068,0.068,0.0453,0,0.1083,0.199,0.068,0.068,0.2619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227,0.0227,0,0.068,0.068,0.068,0.0453,0,0.1083,0.199,0.068,0.068,0.2619,0,0,0,0,0,0,0
2006,7,"TWL.C",1,2,3,14,5,0,0,0,0,0,0,0,0,0,0,0,0.0714,0,0,0,0.0714,0.2143,0.1429,0.0714,0.2857,0.1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714,0,0,0,0.0714,0.2143,0.1429,0.0714,0.2857,0.1429,0,0,0,0,0,0,0
2007,7,"TWL.C",1,2,1,8,2,0,0,0,0,0,0,0,0,0.125,0.375,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.375,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,7,"TWL.C",1,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6444,0,0,0,0,0.3556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6444,0,0,0,0,0.3556,0,0,0,0,0,0
2009,7,"TWL.C",1,2,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0
2010,7,"TWL.C",1,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0.3333,0,0,0,0,0,0,0,0
2012,7,"TWL.C",1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2013,7,"TWL.C",1,2,11,73,21,0,0,0,0,0,0,0,0,0,0,0.0236,0.137,0.117,0.1777,0.1965,0.0847,0.0399,0.0774,0.0617,0.0478,0.033,0.0036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236,0.137,0.117,0.1777,0.1965,0.0847,0.0399,0.0774,0.0617,0.0478,0.033,0.0036,0,0,0,0,0,0
2014,7,"TWL.C",1,2,9,32,13,0,0,0,0,0,0,0,0,0,0,0,0.0284,0,0.0568,0.0142,0.0426,0.0568,0.2216,0.0568,0.3297,0.0284,0.0142,0,0.1507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284,0,0.0568,0.0142,0.0426,0.0568,0.2216,0.0568,0.3297,0.0284,0.0142,0,0.1507,0,0,0,0
2015,7,"TWL.C",1,2,12,87,24,0,0,0,0,0,0,0,0,0,0,0,0.0072,0.0192,0.0315,0.036,0.0442,0.2552,0.1355,0.1992,0.1227,0.0861,0.0473,0,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072,0.0192,0.0315,0.036,0.0442,0.2552,0.1355,0.1992,0.1227,0.0861,0.0473,0,0.016,0,0,0,0
2016,7,"TWL.C",1,2,9,45,15,0,0,0,0,0,0,0,0,0,0.0362,0.0065,0,0,0.0854,0.0966,0.0362,0.0669,0.1485,0.21,0.2479,0.0362,0.0233,0.0065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362,0.0065,0,0,0.0854,0.0966,0.0362,0.0669,0.1485,0.21,0.2479,0.0362,0.0233,0.0065,0,0,0,0,0
2017,7,"TWL.C",1,2,12,153,33,0,0,0,0,0,2e-04,2e-04,8e-04,0.0113,0.0595,0.0268,0.0391,0.0149,0,2e-04,0.0439,0.0835,0.1336,0.2236,0.1578,0.1804,0.0242,0,0,0,0,0,0,0,0,0,0,0,2e-04,2e-04,8e-04,0.0113,0.0595,0.0268,0.0391,0.0149,0,2e-04,0.0439,0.0835,0.1336,0.2236,0.1578,0.1804,0.0242,0,0,0,0,0,0
2018,7,"TWL.C",1,2,20,201,48,0,0,0,0,0,0,0,0.0204,0.0012,0.0199,0.0416,0.045,0.0156,0.0278,0.0488,0.0366,0.1312,0.148,0.212,0.1234,0.0881,0.027,0.0134,0,0,0,0,0,0,0,0,0,0,0,0,0.0204,0.0012,0.0199,0.0416,0.045,0.0156,0.0278,0.0488,0.0366,0.1312,0.148,0.212,0.1234,0.0881,0.027,0.0134,0,0,0,0,0
2019,7,"TWL.C",1,2,14,147,34,0,0,0,0,0,0,0,0,0,0,0,0.0024,0.03,0.0701,0.0471,0.0524,0.1257,0.2237,0.1959,0.1478,0.0751,0.0125,0.0107,0.0067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024,0.03,0.0701,0.0471,0.0524,0.1257,0.2237,0.1959,0.1478,0.0751,0.0125,0.0107,0.0067,0,0,0,0
2020,7,"TWL.C",1,2,6,73,16,0,0,0,0,0,0,0,0,0,0,0,0.0064,0.023,0.0244,0.0137,0.0888,0.1704,0.2643,0.2458,0.0765,0.0768,0.0099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064,0.023,0.0244,0.0137,0.0888,0.1704,0.2643,0.2458,0.0765,0.0768,0.0099,0,0,0,0,0,0
2021,7,"TWL.C",1,2,15,175,39,0,0,0,0,0,0,0,0,7e-04,0,0.0123,0.0052,0.0141,0.0542,0.0705,0.1305,0.1336,0.1923,0.1986,0.0821,0.0752,0.0192,0,0.0114,0,0,0,0,0,0,0,0,0,0,0,0,7e-04,0,0.0123,0.0052,0.0141,0.0542,0.0705,0.1305,0.1336,0.1923,0.1986,0.0821,0.0752,0.0192,0,0.0114,0,0,0,0
1973,7,"TWL.O",1,2,1,18,3,0,0,0,0,0,0,0,0,0,0,0,0.1111,0,0.4444,0.2222,0.0556,0,0.0556,0,0.0556,0,0.0556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111,0,0.4444,0.2222,0.0556,0,0.0556,0,0.0556,0,0.0556,0,0,0,0,0,0
1974,7,"TWL.O",1,2,4,158,26,0,0,0,0,0,0,0,0,0.009,0,0.009,0,0.0191,0,0.025,0.018,0.0013,0.041,0.1081,0.2483,0.2266,0.1616,0.0464,0.0764,0.0101,0,0,0,0,0,0,0,0,0,0,0,0.009,0,0.009,0,0.0191,0,0.025,0.018,0.0013,0.041,0.1081,0.2483,0.2266,0.1616,0.0464,0.0764,0.0101,0,0,0
1976,7,"TWL.O",1,2,2,44,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457,0.0198,0.0915,0,0.1236,0.0853,0.026,0.2163,0.2089,0.0915,0.0457,0.0457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457,0.0198,0.0915,0,0.1236,0.0853,0.026,0.2163,0.2089,0.0915,0.0457,0.0457,0,0,0
1977,7,"TWL.O",1,2,8,290,48,0,0,0,0,0,0,0,0,0.0053,0,0.0037,0.0047,0.0137,0.0118,0.0402,0.0572,0.0536,0.0988,0.069,0.1148,0.16,0.187,0.1088,0.0464,0.0184,0.0067,0,0,0,0,0,0,0,0,0,0,0.0053,0,0.0037,0.0047,0.0137,0.0118,0.0402,0.0572,0.0536,0.0988,0.069,0.1148,0.16,0.187,0.1088,0.0464,0.0184,0.0067,0,0
1978,7,"TWL.O",1,2,7,294,48,0,0,0,0,0,0,0,0,0,0.0025,0,0,0.0028,0.0014,0.0285,0.0181,0.0227,0.105,0.1353,0.1502,0.1293,0.1788,0.1215,0.097,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0.0028,0.0014,0.0285,0.0181,0.0227,0.105,0.1353,0.1502,0.1293,0.1788,0.1215,0.097,0.007,0,0,0
1979,7,"TWL.O",1,2,6,237,39,0,0,0,0,0,0,0,0,0,0,0.0109,0.0109,0.0224,0.0338,0.0447,0.0243,0.0696,0.1462,0.1179,0.1398,0.1308,0.1421,0.0467,0.0529,0.0069,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109,0.0109,0.0224,0.0338,0.0447,0.0243,0.0696,0.1462,0.1179,0.1398,0.1308,0.1421,0.0467,0.0529,0.0069,0,0,0
1980,7,"TWL.O",1,2,21,471,86,0,0,0,0,0,0,0,0,0.0047,0.0377,0.0707,0.0424,0.0236,0.0023,0.0052,0.0074,0.0108,0.0338,0.0668,0.1113,0.1236,0.1814,0.2001,0.0657,0.0074,0.003,0.0021,0,0,0,0,0,0,0,0,0,0.0047,0.0377,0.0707,0.0424,0.0236,0.0023,0.0052,0.0074,0.0108,0.0338,0.0668,0.1113,0.1236,0.1814,0.2001,0.0657,0.0074,0.003,0.0021,0
1981,7,"TWL.O",1,2,7,226,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.0149,0.0045,0.1038,0.0642,0.1453,0.1229,0.2359,0.1091,0.1106,0.0552,0.0317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.0149,0.0045,0.1038,0.0642,0.1453,0.1229,0.2359,0.1091,0.1106,0.0552,0.0317,0,0,0
1982,7,"TWL.O",1,2,20,545,95,0,0,0,0,0,0,0,0,0,0,4e-04,0,0,0,0.0147,0.0191,0.0833,0.0886,0.1069,0.1203,0.1812,0.1736,0.1401,0.0658,0.0061,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-04,0,0,0,0.0147,0.0191,0.0833,0.0886,0.1069,0.1203,0.1812,0.1736,0.1401,0.0658,0.0061,0,0,0
1983,7,"TWL.O",1,2,30,1133,186,0,0,0,0,0,0,0,1e-04,9e-04,1e-04,0.0021,0.007,0.0044,0.0149,0.0337,0.0495,0.0758,0.0945,0.0976,0.132,0.1787,0.1527,0.0973,0.0446,0.0114,0.0029,0,0,0,0,0,0,0,0,0,1e-04,9e-04,1e-04,0.0021,0.007,0.0044,0.0149,0.0337,0.0495,0.0758,0.0945,0.0976,0.132,0.1787,0.1527,0.0973,0.0446,0.0114,0.0029,0,0
1984,7,"TWL.O",1,2,21,826,135,0,0,0,0,0,0,0,0,7e-04,9e-04,0.0022,0.0032,0.0089,0.0066,0.0203,0.0429,0.0752,0.1164,0.1639,0.1415,0.1346,0.1097,0.1131,0.0511,0.0058,0.0025,0,3e-04,0,0,0,0,0,0,0,0,7e-04,9e-04,0.0022,0.0032,0.0089,0.0066,0.0203,0.0429,0.0752,0.1164,0.1639,0.1415,0.1346,0.1097,0.1131,0.0511,0.0058,0.0025,0,3e-04
1985,7,"TWL.O",1,2,29,828,143,0,0,0,0,0,0,0,0,0,0,0.0025,0,0.0075,0.0153,0.0238,0.0351,0.0664,0.1219,0.1442,0.1614,0.1571,0.109,0.0785,0.0498,0.0255,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0.0075,0.0153,0.0238,0.0351,0.0664,0.1219,0.1442,0.1614,0.1571,0.109,0.0785,0.0498,0.0255,0.002,0,0
1986,7,"TWL.O",1,2,16,692,111,0,0,0,0,0,0,0,0,0,0,0.0039,0.0094,0.011,0.0262,0.0552,0.0618,0.062,0.0715,0.1064,0.1612,0.1508,0.108,0.1011,0.0581,0.0112,0.0023,0,0,0,0,0,0,0,0,0,0,0,0,0.0039,0.0094,0.011,0.0262,0.0552,0.0618,0.062,0.0715,0.1064,0.1612,0.1508,0.108,0.1011,0.0581,0.0112,0.0023,0,0
1987,7,"TWL.O",1,2,35,791,144,0,0,0,0,0,0,0,0,0,0,0,0,4e-04,0.0084,0.0188,0.0261,0.0575,0.0959,0.146,0.1834,0.1617,0.1409,0.0902,0.0527,0.0164,0.0013,2e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-04,0.0084,0.0188,0.0261,0.0575,0.0959,0.146,0.1834,0.1617,0.1409,0.0902,0.0527,0.0164,0.0013,2e-04,0
1988,7,"TWL.O",1,2,23,541,98,0,0,0,0,0,0,0,0,0,0,0.0099,0.0048,0.0303,0.0272,0.0324,0.0326,0.0702,0.1227,0.142,0.1582,0.1554,0.0921,0.0612,0.0395,0.019,0.0024,0,0,0,0,0,0,0,0,0,0,0,0,0.0099,0.0048,0.0303,0.0272,0.0324,0.0326,0.0702,0.1227,0.142,0.1582,0.1554,0.0921,0.0612,0.0395,0.019,0.0024,0,0
1989,7,"TWL.O",1,2,23,529,96,0,0,0,0,0,0,0,0,0,0.0029,0,4e-04,0.0019,0.004,0.0191,0.0423,0.0688,0.1348,0.1499,0.1263,0.1543,0.1455,0.0822,0.0417,0.0175,0.0086,0,0,0,0,0,0,0,0,0,0,0,0.0029,0,4e-04,0.0019,0.004,0.0191,0.0423,0.0688,0.1348,0.1499,0.1263,0.1543,0.1455,0.0822,0.0417,0.0175,0.0086,0,0
1990,7,"TWL.O",1,2,22,515,93,0,0,0,0,0,0,0,0,0,0,0,0.001,0.0018,0.011,0.0141,0.0531,0.0586,0.0769,0.1266,0.1994,0.1534,0.1521,0.0896,0.0465,0.0142,0.0016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.0018,0.011,0.0141,0.0531,0.0586,0.0769,0.1266,0.1994,0.1534,0.1521,0.0896,0.0465,0.0142,0.0016,0,0
1991,7,"TWL.O",1,2,22,407,78,0,0,0,0,0,0,0,0.0036,0,0.0016,0.0042,0.013,0.0253,0.0391,0.0576,0.0442,0.0958,0.1438,0.0962,0.1297,0.1532,0.0884,0.0398,0.0435,0.0155,0.0055,0,0,0,0,0,0,0,0,0,0.0036,0,0.0016,0.0042,0.013,0.0253,0.0391,0.0576,0.0442,0.0958,0.1438,0.0962,0.1297,0.1532,0.0884,0.0398,0.0435,0.0155,0.0055,0,0
1992,7,"TWL.O",1,2,34,597,116,0,0,0,0,0,0,0,0,0,0,0,0.0027,0.0031,0.0123,0.0482,0.0904,0.0768,0.103,0.1108,0.1486,0.1484,0.1526,0.0546,0.0351,0.0131,3e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027,0.0031,0.0123,0.0482,0.0904,0.0768,0.103,0.1108,0.1486,0.1484,0.1526,0.0546,0.0351,0.0131,3e-04,0,0
1993,7,"TWL.O",1,2,22,554,98,0,0,0,0,0,0,0,0,0,0,0,8e-04,0.0097,0.0027,0.0403,0.0733,0.0842,0.1012,0.1646,0.1699,0.1461,0.1175,0.0447,0.0258,0.0092,0.0099,0,0,0,0,0,0,0,0,0,0,0,0,0,8e-04,0.0097,0.0027,0.0403,0.0733,0.0842,0.1012,0.1646,0.1699,0.1461,0.1175,0.0447,0.0258,0.0092,0.0099,0,0
1994,7,"TWL.O",1,2,15,320,59,0,0,0,0,0,0,0,0,0,0,0.0039,0.0033,0.0099,0.0312,0.0505,0.092,0.1364,0.1504,0.1403,0.1615,0.1201,0.0606,0.0324,0.0022,0,0.0012,0.0042,0,0,0,0,0,0,0,0,0,0,0,0.0039,0.0033,0.0099,0.0312,0.0505,0.092,0.1364,0.1504,0.1403,0.1615,0.1201,0.0606,0.0324,0.0022,0,0.0012,0.0042,0
1995,7,"TWL.O",1,2,16,379,68,0,0,0,0,0,0,0,0,0,0,0,0.033,0.039,0.0721,0.0608,0.1058,0.1068,0.1318,0.1453,0.14,0.089,0.0418,0.0253,0.0033,5e-04,0,0,0.0055,0,0,0,0,0,0,0,0,0,0,0,0.033,0.039,0.0721,0.0608,0.1058,0.1068,0.1318,0.1453,0.14,0.089,0.0418,0.0253,0.0033,5e-04,0,0,0.0055
1996,7,"TWL.O",1,2,19,559,96,0,0,0,0,0,0,0,5e-04,0,0.0034,0.0033,0.0336,0.0541,0.0624,0.123,0.1096,0.1108,0.1066,0.1153,0.098,0.0789,0.0587,0.0226,0.0118,0.0062,0,0.0011,0,0,0,0,0,0,0,0,5e-04,0,0.0034,0.0033,0.0336,0.0541,0.0624,0.123,0.1096,0.1108,0.1066,0.1153,0.098,0.0789,0.0587,0.0226,0.0118,0.0062,0,0.0011,0
1997,7,"TWL.O",1,2,28,629,115,0,0,0,0,0,0,0,0,0,0,0,0.0042,0.0184,0.0228,0.0752,0.0891,0.13,0.1537,0.1536,0.1687,0.0888,0.0352,0.0386,0.0124,0.0054,0.0038,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0042,0.0184,0.0228,0.0752,0.0891,0.13,0.1537,0.1536,0.1687,0.0888,0.0352,0.0386,0.0124,0.0054,0.0038,0,0
1998,7,"TWL.O",1,2,28,703,125,0,0,0,0,0,0,0,0,0,0.0043,0.0048,0.0146,0.0371,0.0824,0.1154,0.1056,0.123,0.1427,0.0946,0.1034,0.0975,0.0524,0.012,0.0092,0.0011,0,0,0,0,0,0,0,0,0,0,0,0,0.0043,0.0048,0.0146,0.0371,0.0824,0.1154,0.1056,0.123,0.1427,0.0946,0.1034,0.0975,0.0524,0.012,0.0092,0.0011,0,0,0
1999,7,"TWL.O",1,2,28,741,130,0,0,0,0,0,0,0,0.0011,0.001,0.0021,0.0038,0.011,0.0168,0.0756,0.0897,0.1089,0.1462,0.147,0.1154,0.1198,0.0902,0.0375,0.023,0.0098,0.001,1e-04,0,0,0,0,0,0,0,0,0,0.0011,0.001,0.0021,0.0038,0.011,0.0168,0.0756,0.0897,0.1089,0.1462,0.147,0.1154,0.1198,0.0902,0.0375,0.023,0.0098,0.001,1e-04,0,0
2000,7,"TWL.O",1,2,16,224,47,0,0,0,0,0,0,0.0144,0,0,0.0144,0.0288,0.0727,0.1203,0.1002,0.0791,0.0814,0.1399,0.0865,0.141,0.0442,0.0358,0.0271,0.0034,0.0077,0.0031,0,0,0,0,0,0,0,0,0,0.0144,0,0,0.0144,0.0288,0.0727,0.1203,0.1002,0.0791,0.0814,0.1399,0.0865,0.141,0.0442,0.0358,0.0271,0.0034,0.0077,0.0031,0,0,0
2001,7,"TWL.O",1,2,32,397,87,0,0,0,0,0,0,0,0,0,0.0016,0.0099,0.0361,0.0983,0.1072,0.0874,0.1228,0.1093,0.1171,0.1098,0.0906,0.041,0.0245,0.0261,0.0114,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0.0016,0.0099,0.0361,0.0983,0.1072,0.0874,0.1228,0.1093,0.1171,0.1098,0.0906,0.041,0.0245,0.0261,0.0114,0.007,0,0,0
2002,7,"TWL.O",1,2,53,596,135,0,0,0,0,0,0,0,0,0,0,0.007,0.0316,0.0725,0.1367,0.1639,0.0862,0.0858,0.0752,0.1096,0.0604,0.0393,0.0561,0.0363,0.0266,0.0127,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.0316,0.0725,0.1367,0.1639,0.0862,0.0858,0.0752,0.1096,0.0604,0.0393,0.0561,0.0363,0.0266,0.0127,0,0,0
2003,7,"TWL.O",1,2,27,141,46,0,0,0,0,0,0.0057,0,0,0,0,0,0.0059,0.0232,0.055,0.0617,0.1596,0.1669,0.132,0.0935,0.0989,0.0692,0.0615,0.0336,0.0333,0,0,0,0,0,0,0,0,0,0.0057,0,0,0,0,0,0.0059,0.0232,0.055,0.0617,0.1596,0.1669,0.132,0.0935,0.0989,0.0692,0.0615,0.0336,0.0333,0,0,0,0
2004,7,"TWL.O",1,2,40,178,65,0,0,0,0,0,0,0,0,0,0.0056,0.0208,0.0156,0.0313,0.0605,0.0874,0.1313,0.1161,0.165,0.0659,0.1098,0.1123,0.0551,0.0233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0056,0.0208,0.0156,0.0313,0.0605,0.0874,0.1313,0.1161,0.165,0.0659,0.1098,0.1123,0.0551,0.0233,0,0,0,0,0
2005,7,"TWL.O",1,2,41,165,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0073,0.0557,0.0778,0.0641,0.16,0.1779,0.1221,0.1589,0.0975,0.0468,0.0273,0,0,0.0045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0073,0.0557,0.0778,0.0641,0.16,0.1779,0.1221,0.1589,0.0975,0.0468,0.0273,0,0,0.0045,0
2006,7,"TWL.O",1,2,45,166,68,0,0,0,0,0,0,0.0067,0.0105,0.0053,0.0158,0.0138,0.044,0.0161,0.0753,0.0792,0.0714,0.0879,0.1036,0.1229,0.1344,0.1075,0.0515,0.0231,0.0228,0.0085,0,0,0,0,0,0,0,0,0,0.0067,0.0105,0.0053,0.0158,0.0138,0.044,0.0161,0.0753,0.0792,0.0714,0.0879,0.1036,0.1229,0.1344,0.1075,0.0515,0.0231,0.0228,0.0085,0,0,0
2007,7,"TWL.O",1,2,38,79,49,0,0,0,0,0,0,0,0,0,0,0.0124,0,0.0124,0.013,0.0509,0.1035,0.0762,0.065,0.0759,0.1257,0.1138,0.0887,0.1003,0.1242,0.0378,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124,0,0.0124,0.013,0.0509,0.1035,0.0762,0.065,0.0759,0.1257,0.1138,0.0887,0.1003,0.1242,0.0378,0,0,0
2008,7,"TWL.O",1,2,50,106,65,0,0,0,0,0,0,0.0084,0.0084,0.0252,0.0657,0.0587,0.0252,0.0237,0.0083,0.0237,0.0577,0.0083,0.0611,0.0455,0.1111,0.0821,0.1672,0.1116,0.0915,0.0168,0,0,0,0,0,0,0,0,0,0.0084,0.0084,0.0252,0.0657,0.0587,0.0252,0.0237,0.0083,0.0237,0.0577,0.0083,0.0611,0.0455,0.1111,0.0821,0.1672,0.1116,0.0915,0.0168,0,0,0
2009,7,"TWL.O",1,2,65,232,97,0,0,0,0,0,0,0,0,0,0.0205,0.0104,0.0523,0.0266,0.0246,0.0396,0.0376,0.0764,0.0888,0.1009,0.1028,0.1827,0.1314,0.0583,0.0345,0.0089,0.0036,0,0,0,0,0,0,0,0,0,0,0,0.0205,0.0104,0.0523,0.0266,0.0246,0.0396,0.0376,0.0764,0.0888,0.1009,0.1028,0.1827,0.1314,0.0583,0.0345,0.0089,0.0036,0,0
2010,7,"TWL.O",1,2,29,173,53,0,0,0,0,0,0,0,0,0,0.0046,0.0112,0.0584,0.0941,0.0506,0.07,0.0274,0.0439,0.0893,0.1401,0.1089,0.1597,0.0832,0.0384,0.0203,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0046,0.0112,0.0584,0.0941,0.0506,0.07,0.0274,0.0439,0.0893,0.1401,0.1089,0.1597,0.0832,0.0384,0.0203,0,0,0,0
2011,7,"TWL.O",1,2,36,236,69,0,0,0,0,0,0,0,0,0.0025,0.018,0.0397,0.0295,0.07,0.1445,0.1989,0.1456,0.1321,0.0476,0.0657,0.0354,0.0322,0.0101,0.0227,0.0053,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0.018,0.0397,0.0295,0.07,0.1445,0.1989,0.1456,0.1321,0.0476,0.0657,0.0354,0.0322,0.0101,0.0227,0.0053,0,0,0,0
2012,7,"TWL.O",1,2,48,243,82,0,0,0,0,0,0.0029,0.0043,0.0058,0.0088,0,0.0261,0.0238,0.0577,0.0578,0.0899,0.1291,0.12,0.1087,0.0946,0.0549,0.0869,0.0642,0.0398,0.0246,0,0,0,0,0,0,0,0,0,0.0029,0.0043,0.0058,0.0088,0,0.0261,0.0238,0.0577,0.0578,0.0899,0.1291,0.12,0.1087,0.0946,0.0549,0.0869,0.0642,0.0398,0.0246,0,0,0,0
2013,7,"TWL.O",1,2,127,588,208,0,0,0,0,0.0204,0.0479,0.0345,0.0046,0.0151,0.0185,0.0215,0.0341,0.0323,0.0416,0.0351,0.0385,0.0638,0.1014,0.1046,0.0928,0.0931,0.1079,0.058,0.022,0.0114,8e-04,0,0,0,0,0,0,0.0204,0.0479,0.0345,0.0046,0.0151,0.0185,0.0215,0.0341,0.0323,0.0416,0.0351,0.0385,0.0638,0.1014,0.1046,0.0928,0.0931,0.1079,0.058,0.022,0.0114,8e-04,0,0
