

 Females then males 
"year","month","fleet","sex","partition","ageErr","LbinLo","LbinHi","Ntows","Nsamps","InputN","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","M1","M2","M3","M4","M5","M6","M7","M8","M9","M10","M11","M12","M13","M14","M15","M16","M17","M18","M19","M20","M21","M22","M23","M24","M25","M26","M27","M28","M29","M30","M31","M32","M33","M34","M35"
2013,7,"TWL.O",2,0,0,-1,-1,115,573,194,0,0.0024,0.1371,0.0271,0.0864,0.0432,0.0783,0.0787,0.0907,0.081,0.0716,0.0863,0.0359,0.0199,0.0092,0.0205,0.014,0.0111,0.0041,0.0073,0.0138,0.0077,0.0045,0.0129,0.0041,0.0224,0,0.0069,0,0.0026,0.0062,0,0.0026,0.0016,0.01,0,0.0024,0.1371,0.0271,0.0864,0.0432,0.0783,0.0787,0.0907,0.081,0.0716,0.0863,0.0359,0.0199,0.0092,0.0205,0.014,0.0111,0.0041,0.0073,0.0138,0.0077,0.0045,0.0129,0.0041,0.0224,0,0.0069,0,0.0026,0.0062,0,0.0026,0.0016,0.01
2014,7,"TWL.O",2,0,0,-1,-1,115,659,206,0,0,0,0.0235,0.0306,0.0616,0.1256,0.1033,0.0928,0.0708,0.0808,0.0844,0.0586,0.0476,0.0467,0.0323,0.0194,0.0298,0.0142,0.0308,0.006,0.0078,0.0076,0,0.0024,0.0035,0.001,0.0025,0.0066,0.001,0.001,0,0.0024,0,0.0056,0,0,0,0.0235,0.0306,0.0616,0.1256,0.1033,0.0928,0.0708,0.0808,0.0844,0.0586,0.0476,0.0467,0.0323,0.0194,0.0298,0.0142,0.0308,0.006,0.0078,0.0076,0,0.0024,0.0035,0.001,0.0025,0.0066,0.001,0.001,0,0.0024,0,0.0056
2015,7,"TWL.O",2,0,0,-1,-1,112,859,231,0,0,0.0018,0.0028,0.0265,0.0318,0.0294,0.076,0.1663,0.1567,0.158,0.0391,0.0196,0.0793,0.0153,0.0409,0.0413,0.009,0.0039,0.0081,0.0049,0.0381,0.0056,0.0033,0.0023,0.0014,0.0031,0,6e-04,6e-04,2e-04,2e-04,0,2e-04,0.0334,0,0,0.0018,0.0028,0.0265,0.0318,0.0294,0.076,0.1663,0.1567,0.158,0.0391,0.0196,0.0793,0.0153,0.0409,0.0413,0.009,0.0039,0.0081,0.0049,0.0381,0.0056,0.0033,0.0023,0.0014,0.0031,0,6e-04,6e-04,2e-04,2e-04,0,2e-04,0.0334
1975,7,"TWL.W",2,0,0,-1,-1,3,159,21,0,0,0.008,0.0321,0.0429,0.1528,0.3083,0.3406,0.0804,0.0107,0.0107,0,0.0027,0.008,0.0027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0.0321,0.0429,0.1528,0.3083,0.3406,0.0804,0.0107,0.0107,0,0.0027,0.008,0.0027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,7,"TWL.W",2,0,0,-1,-1,2,97,14,0,0,0,0,0,0,0.0038,0.0328,0.0404,0.048,0.0693,0.0328,0.0377,0.1584,0.1759,0.142,0.0415,0.0541,0.0377,0.0503,0.0251,0.0251,0,0.0251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038,0.0328,0.0404,0.048,0.0693,0.0328,0.0377,0.1584,0.1759,0.142,0.0415,0.0541,0.0377,0.0503,0.0251,0.0251,0,0.0251,0,0,0,0,0,0,0,0,0,0,0
1977,7,"TWL.W",2,0,0,-1,-1,1,56,7,0,0,0,0,0.0179,0,0.0179,0.0179,0.0536,0.0714,0.0714,0.1071,0.1607,0.125,0.0714,0.0714,0.0179,0.0893,0.0357,0.0536,0.0179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179,0,0.0179,0.0179,0.0536,0.0714,0.0714,0.1071,0.1607,0.125,0.0714,0.0714,0.0179,0.0893,0.0357,0.0536,0.0179,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,7,"TWL.W",2,0,0,-1,-1,3,150,21,0,0,0,0,0,0,9e-04,0.0017,0.006,0.0607,0.0423,0.0307,0.068,0.0729,0.1086,0.1219,0.1259,0.1914,0.0746,0.0199,0.029,0.034,0.0108,9e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9e-04,0.0017,0.006,0.0607,0.0423,0.0307,0.068,0.0729,0.1086,0.1219,0.1259,0.1914,0.0746,0.0199,0.029,0.034,0.0108,9e-04,0,0,0,0,0,0,0,0,0,0,0
1979,7,"TWL.W",2,0,0,-1,-1,8,532,56,0,0,0,0,0,0,0.0019,0.0061,0.0085,0.0437,0.1055,0.1558,0.103,0.0988,0.0488,0.056,0.0487,0.0713,0.0274,0.048,0.0453,0.0465,0.036,0.0309,0.0116,0.0024,0.0022,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019,0.0061,0.0085,0.0437,0.1055,0.1558,0.103,0.0988,0.0488,0.056,0.0487,0.0713,0.0274,0.048,0.0453,0.0465,0.036,0.0309,0.0116,0.0024,0.0022,0.0018,0,0,0,0,0,0,0
1980,7,"TWL.W",2,0,0,-1,-1,17,1001,120,0,0,0,0,0.0013,0.0204,0.0419,0.0647,0.0626,0.0492,0.0805,0.1297,0.0996,0.0695,0.0561,0.0412,0.0494,0.05,0.0402,0.0239,0.027,0.0275,0.0239,0.0128,0.0055,0.0069,9e-04,0.0033,5e-04,0.0013,5e-04,0.0024,5e-04,5e-04,0.0065,0,0,0,0,0.0013,0.0204,0.0419,0.0647,0.0626,0.0492,0.0805,0.1297,0.0996,0.0695,0.0561,0.0412,0.0494,0.05,0.0402,0.0239,0.027,0.0275,0.0239,0.0128,0.0055,0.0069,9e-04,0.0033,5e-04,0.0013,5e-04,0.0024,5e-04,5e-04,0.0065
1981,7,"TWL.W",2,0,0,-1,-1,18,1104,127,0,0,0,7e-04,0.0029,0.0141,0.0316,0.0567,0.0723,0.0795,0.0528,0.085,0.0709,0.0524,0.0306,0.0335,0.0229,0.0235,0.0308,0.0281,0.0182,0.0274,0.0185,0.0185,0.0152,0.0259,0.0094,0.025,0.0123,0.0125,0.0086,0.0029,0.0127,0.0036,0.1011,0,0,0,7e-04,0.0029,0.0141,0.0316,0.0567,0.0723,0.0795,0.0528,0.085,0.0709,0.0524,0.0306,0.0335,0.0229,0.0235,0.0308,0.0281,0.0182,0.0274,0.0185,0.0185,0.0152,0.0259,0.0094,0.025,0.0123,0.0125,0.0086,0.0029,0.0127,0.0036,0.1011
1982,7,"TWL.W",2,0,0,-1,-1,13,804,92,0,0.0013,0,0.0018,0.0045,0.03,0.0804,0.1302,0.1106,0.0715,0.0716,0.0639,0.0349,0.0609,0.04,0.015,0.0156,0.0198,0.0136,0.0171,0.0196,0.0169,0.0125,0.0054,0.0036,0.0078,0.0074,0.009,0.0033,0.0047,0.0028,0.0042,0.0033,0.0013,0.1158,0,0.0013,0,0.0018,0.0045,0.03,0.0804,0.1302,0.1106,0.0715,0.0716,0.0639,0.0349,0.0609,0.04,0.015,0.0156,0.0198,0.0136,0.0171,0.0196,0.0169,0.0125,0.0054,0.0036,0.0078,0.0074,0.009,0.0033,0.0047,0.0028,0.0042,0.0033,0.0013,0.1158
1983,7,"TWL.W",2,0,0,-1,-1,17,929,120,0,0,0,0.004,0.0111,0.0561,0.0961,0.0798,0.0777,0.0984,0.059,0.0483,0.0706,0.0376,0.0449,0.0533,0.0277,0.0117,0.0111,0.0121,0.0079,0.0165,0.0085,0.0094,0.0096,0.0111,0.0091,0.0133,0.0039,0.0085,0.0051,0.0039,0.0025,0.0022,0.0892,0,0,0,0.004,0.0111,0.0561,0.0961,0.0798,0.0777,0.0984,0.059,0.0483,0.0706,0.0376,0.0449,0.0533,0.0277,0.0117,0.0111,0.0121,0.0079,0.0165,0.0085,0.0094,0.0096,0.0111,0.0091,0.0133,0.0039,0.0085,0.0051,0.0039,0.0025,0.0022,0.0892
1984,7,"TWL.W",2,0,0,-1,-1,17,936,120,0,0,0,0,0.0087,0.0175,0.0301,0.0459,0.0536,0.0602,0.0709,0.0601,0.0546,0.067,0.0313,0.0331,0.0291,0.0278,0.0151,0.0259,0.0263,0.0263,0.0256,0.0279,0.0297,0.0197,0.0094,0.0123,0.0145,0.009,0.0139,0.01,0.0066,0.0066,0.1312,0,0,0,0,0.0087,0.0175,0.0301,0.0459,0.0536,0.0602,0.0709,0.0601,0.0546,0.067,0.0313,0.0331,0.0291,0.0278,0.0151,0.0259,0.0263,0.0263,0.0256,0.0279,0.0297,0.0197,0.0094,0.0123,0.0145,0.009,0.0139,0.01,0.0066,0.0066,0.1312
1985,7,"TWL.W",2,0,0,-1,-1,17,918,120,0,0,0,3e-04,0.0027,0.025,0.0352,0.0402,0.067,0.0686,0.0873,0.0813,0.0552,0.0404,0.0782,0.0418,0.0372,0.0326,0.0262,0.0293,0.0064,0.0142,0.0141,0.0186,0.0181,0.0054,0.0101,0.0135,0.0104,0.0076,0.007,0.0045,0.0099,0.0077,0.1042,0,0,0,3e-04,0.0027,0.025,0.0352,0.0402,0.067,0.0686,0.0873,0.0813,0.0552,0.0404,0.0782,0.0418,0.0372,0.0326,0.0262,0.0293,0.0064,0.0142,0.0141,0.0186,0.0181,0.0054,0.0101,0.0135,0.0104,0.0076,0.007,0.0045,0.0099,0.0077,0.1042
1986,7,"TWL.W",2,0,0,-1,-1,17,935,120,0,0,0.0012,0,0.0063,0.0103,0.0299,0.0995,0.123,0.1426,0.1346,0.0956,0.0507,0.029,0.0362,0.0228,0.0174,0.0175,0.0172,0.0109,0.0111,0.0096,0.0059,0.0045,0.0111,0.0012,1e-04,0.0058,0.0107,0.0101,0.005,0.0028,0.0028,0.0144,0.0603,0,0,0.0012,0,0.0063,0.0103,0.0299,0.0995,0.123,0.1426,0.1346,0.0956,0.0507,0.029,0.0362,0.0228,0.0174,0.0175,0.0172,0.0109,0.0111,0.0096,0.0059,0.0045,0.0111,0.0012,1e-04,0.0058,0.0107,0.0101,0.005,0.0028,0.0028,0.0144,0.0603
1987,7,"TWL.W",2,0,0,-1,-1,24,625,110,0,0,0,0,9e-04,0.0052,0.0208,0.0684,0.1752,0.1479,0.1397,0.0922,0.0678,0.0232,0.0248,0.0124,0.0136,0.0099,0.023,0.0066,0.017,0.0079,0.0069,0.0045,8e-04,0.0094,0.006,0.0081,0.0027,0.0069,0.0049,0.0053,0.0053,0.0072,0.0757,0,0,0,0,9e-04,0.0052,0.0208,0.0684,0.1752,0.1479,0.1397,0.0922,0.0678,0.0232,0.0248,0.0124,0.0136,0.0099,0.023,0.0066,0.017,0.0079,0.0069,0.0045,8e-04,0.0094,0.006,0.0081,0.0027,0.0069,0.0049,0.0053,0.0053,0.0072,0.0757
1988,7,"TWL.W",2,0,0,-1,-1,19,524,91,0,0,0,0,7e-04,0.0059,0.0221,0.0326,0.0599,0.1142,0.1224,0.1012,0.0863,0.072,0.0518,0.0199,0.0213,0.0347,0.0087,0.0229,0.0063,0.0136,0.0133,0.006,0.0145,0.0065,0.0066,0.0128,0.0099,0.0057,0.0056,0.0042,0.0045,1e-04,0.1139,0,0,0,0,7e-04,0.0059,0.0221,0.0326,0.0599,0.1142,0.1224,0.1012,0.0863,0.072,0.0518,0.0199,0.0213,0.0347,0.0087,0.0229,0.0063,0.0136,0.0133,0.006,0.0145,0.0065,0.0066,0.0128,0.0099,0.0057,0.0056,0.0042,0.0045,1e-04,0.1139
1989,7,"TWL.W",2,0,0,-1,-1,18,490,86,0,0,0.001,0.0021,0.0072,0.0347,0.0868,0.0869,0.1068,0.1579,0.0994,0.1099,0.0651,0.0437,0.0182,0.0058,0.016,0.0185,0.0226,0.0025,0.0159,0,0.0023,0.0028,0.0011,0.009,0,0.0048,0.005,0.0049,0.0048,0.0021,0.0047,0.0074,0.0502,0,0,0.001,0.0021,0.0072,0.0347,0.0868,0.0869,0.1068,0.1579,0.0994,0.1099,0.0651,0.0437,0.0182,0.0058,0.016,0.0185,0.0226,0.0025,0.0159,0,0.0023,0.0028,0.0011,0.009,0,0.0048,0.005,0.0049,0.0048,0.0021,0.0047,0.0074,0.0502
1990,7,"TWL.W",2,0,0,-1,-1,17,490,85,0,0,0,0,0.0013,0.0255,0.0835,0.0898,0.1139,0.1218,0.1344,0.1064,0.0672,0.0488,0.039,0.0246,0.0183,0.0101,0.0044,4e-04,0.013,0.0153,0.0043,0.0034,0.0087,8e-04,4e-04,0.0043,0.0049,0.0014,0.005,2e-04,0.0021,8e-04,0.0461,0,0,0,0,0.0013,0.0255,0.0835,0.0898,0.1139,0.1218,0.1344,0.1064,0.0672,0.0488,0.039,0.0246,0.0183,0.0101,0.0044,4e-04,0.013,0.0153,0.0043,0.0034,0.0087,8e-04,4e-04,0.0043,0.0049,0.0014,0.005,2e-04,0.0021,8e-04,0.0461
1991,7,"TWL.W",2,0,0,-1,-1,20,571,99,0,0,0,0,0,0.0017,0.0131,0.0434,0.0658,0.1011,0.126,0.0861,0.0825,0.0834,0.0657,0.0657,0.0248,0.0189,0.023,0.017,0.0047,0.0112,0.0207,0.0068,0.0086,0.0134,0.0113,0.0027,0.0042,0,0.0115,0.0034,0.0011,0.0042,0.0781,0,0,0,0,0,0.0017,0.0131,0.0434,0.0658,0.1011,0.126,0.0861,0.0825,0.0834,0.0657,0.0657,0.0248,0.0189,0.023,0.017,0.0047,0.0112,0.0207,0.0068,0.0086,0.0134,0.0113,0.0027,0.0042,0,0.0115,0.0034,0.0011,0.0042,0.0781
1992,7,"TWL.W",2,0,0,-1,-1,20,532,93,0,0,0,2e-04,0.0167,0.0074,0.0684,0.0826,0.1039,0.1028,0.1081,0.0645,0.0352,0.0219,0.0352,0.0629,0.038,0.0311,0.0244,7e-04,0.0183,0.0232,0.0209,0.0093,0.0027,0.0021,0.0092,0.0108,0,0.0098,0.0103,0.0068,0.0022,0,0.0701,0,0,0,2e-04,0.0167,0.0074,0.0684,0.0826,0.1039,0.1028,0.1081,0.0645,0.0352,0.0219,0.0352,0.0629,0.038,0.0311,0.0244,7e-04,0.0183,0.0232,0.0209,0.0093,0.0027,0.0021,0.0092,0.0108,0,0.0098,0.0103,0.0068,0.0022,0,0.0701
1993,7,"TWL.W",2,0,0,-1,-1,17,455,80,0,0,0,2e-04,0.0101,0.0281,0.0163,0.1191,0.1798,0.1158,0.1249,0.0941,0.0519,0.0672,0.0235,0.0192,0.02,0.0079,0.0036,0.0146,0.0034,0.0087,0.0156,0.0097,0.0034,0.0122,0.0087,0,0,0.0034,0.0087,0.0014,0,0,0.0285,0,0,0,2e-04,0.0101,0.0281,0.0163,0.1191,0.1798,0.1158,0.1249,0.0941,0.0519,0.0672,0.0235,0.0192,0.02,0.0079,0.0036,0.0146,0.0034,0.0087,0.0156,0.0097,0.0034,0.0122,0.0087,0,0,0.0034,0.0087,0.0014,0,0,0.0285
1994,7,"TWL.W",2,0,0,-1,-1,15,407,71,0,0,0,0.002,0.0299,0.0623,0.0651,0.1565,0.1908,0.1028,0.077,0.0916,0.0416,0.0348,0.0132,0.0111,0.0112,0.0107,0.003,0.0195,0.0018,0.0111,0.0015,0,0,0.0033,0.0111,0,0,0.0111,0.009,0.0124,5e-04,0,0.0152,0,0,0,0.002,0.0299,0.0623,0.0651,0.1565,0.1908,0.1028,0.077,0.0916,0.0416,0.0348,0.0132,0.0111,0.0112,0.0107,0.003,0.0195,0.0018,0.0111,0.0015,0,0,0.0033,0.0111,0,0,0.0111,0.009,0.0124,5e-04,0,0.0152
1995,7,"TWL.W",2,0,0,-1,-1,22,580,102,0,0,0,0.0015,0.0339,0.0618,0.11,0.1769,0.1038,0.1996,0.1441,0.0602,0.0237,0.0251,0.0143,0.0153,0.0019,0.0022,0.0027,0.0021,0,0,0.0054,9e-04,0,0,0,9e-04,0,0,0,0.0035,0,0.0032,0.007,0,0,0,0.0015,0.0339,0.0618,0.11,0.1769,0.1038,0.1996,0.1441,0.0602,0.0237,0.0251,0.0143,0.0153,0.0019,0.0022,0.0027,0.0021,0,0,0.0054,9e-04,0,0,0,9e-04,0,0,0,0.0035,0,0.0032,0.007
1996,7,"TWL.W",2,0,0,-1,-1,15,412,72,0,0,0,0.006,0.0181,0.0565,0.0734,0.1264,0.0978,0.1135,0.1372,0.0918,0.0709,0.0465,0.0148,0.024,0.023,0.0022,0.0309,0.023,0.0113,0,0,0,0,0,0.0117,0.001,0.0091,0.0028,0,0,0,0.0022,0.0057,0,0,0,0.006,0.0181,0.0565,0.0734,0.1264,0.0978,0.1135,0.1372,0.0918,0.0709,0.0465,0.0148,0.024,0.023,0.0022,0.0309,0.023,0.0113,0,0,0,0,0,0.0117,0.001,0.0091,0.0028,0,0,0,0.0022,0.0057
1997,7,"TWL.W",2,0,0,-1,-1,17,458,80,0,0,0,0.006,0.0293,0.0164,0.0832,0.0789,0.1363,0.1299,0.104,0.1019,0.0604,0.0799,0.0358,0.0151,0.0063,0.0254,0.0089,0.0091,0.0106,0.006,0.002,0.0138,0,0.0078,0,0.002,0,0.0043,0,0,0,0,0.0269,0,0,0,0.006,0.0293,0.0164,0.0832,0.0789,0.1363,0.1299,0.104,0.1019,0.0604,0.0799,0.0358,0.0151,0.0063,0.0254,0.0089,0.0091,0.0106,0.006,0.002,0.0138,0,0.0078,0,0.002,0,0.0043,0,0,0,0,0.0269
1998,7,"TWL.W",2,0,0,-1,-1,17,419,75,0,0,0,0.0031,0.0093,0.0348,0.0351,0.1425,0.1411,0.1427,0.1188,0.0752,0.0727,0.0573,0.0295,0.0342,0.004,0.0138,0.0209,0,0.0076,0.01,0,0.007,0,0.0038,0.0081,0,0.0061,0,0,0,0,0,0.0223,0,0,0,0.0031,0.0093,0.0348,0.0351,0.1425,0.1411,0.1427,0.1188,0.0752,0.0727,0.0573,0.0295,0.0342,0.004,0.0138,0.0209,0,0.0076,0.01,0,0.007,0,0.0038,0.0081,0,0.0061,0,0,0,0,0,0.0223
1999,7,"TWL.W",2,0,0,-1,-1,15,380,67,0,0,3e-04,6e-04,0.0016,0.0091,0.0665,0.0379,0.0704,0.1148,0.1246,0.146,0.0882,0.0647,0.076,0.0201,0.065,0.0154,9e-04,0.0192,0.0126,0.0184,0,0.0067,0,7e-04,0.0285,0,0.0047,0.0064,0,0,0,0,7e-04,0,0,3e-04,6e-04,0.0016,0.0091,0.0665,0.0379,0.0704,0.1148,0.1246,0.146,0.0882,0.0647,0.076,0.0201,0.065,0.0154,9e-04,0.0192,0.0126,0.0184,0,0.0067,0,7e-04,0.0285,0,0.0047,0.0064,0,0,0,0,7e-04
2000,7,"TWL.W",2,0,0,-1,-1,6,130,24,0,0,0,0,0.0264,0.0713,0.0492,0.1246,0.1369,0.0818,0.1183,0.1177,0.0674,0.0736,0.0217,0.0284,0.0363,0,0.013,0.013,0.0051,0,0.0051,0,0,0,0,0,0,0,0,0,0,0.0052,0.0051,0,0,0,0,0.0264,0.0713,0.0492,0.1246,0.1369,0.0818,0.1183,0.1177,0.0674,0.0736,0.0217,0.0284,0.0363,0,0.013,0.013,0.0051,0,0.0051,0,0,0,0,0,0,0,0,0,0,0.0052,0.0051
2001,7,"TWL.W",2,0,0,-1,-1,9,171,33,0,0,0,0.0047,0.0099,0.0381,0.0431,0.1139,0.1811,0.1194,0.1429,0.069,0.1303,0.0359,0.0334,0.0332,0.0034,0.0024,0.0121,0.0103,0.0121,0,0.0024,0,0,0,0,0,0,0.0024,0,0,0,0,0,0,0,0,0.0047,0.0099,0.0381,0.0431,0.1139,0.1811,0.1194,0.1429,0.069,0.1303,0.0359,0.0334,0.0332,0.0034,0.0024,0.0121,0.0103,0.0121,0,0.0024,0,0,0,0,0,0,0.0024,0,0,0,0,0
2002,7,"TWL.W",2,0,0,-1,-1,25,266,62,0,0,0,0,0,0.0201,0.0443,0.1209,0.0888,0.0788,0.1211,0.114,0.0533,0.1516,0.0758,0.0289,0.0145,0.0017,0.0197,0.005,0.0025,0,0.013,0,0.0017,0,0,0,0,0,0.0017,0,0,0,0.0426,0,0,0,0,0,0.0201,0.0443,0.1209,0.0888,0.0788,0.1211,0.114,0.0533,0.1516,0.0758,0.0289,0.0145,0.0017,0.0197,0.005,0.0025,0,0.013,0,0.0017,0,0,0,0,0,0.0017,0,0,0,0.0426
2003,7,"TWL.W",2,0,0,-1,-1,20,132,38,0,0,0,0,0,0.0224,0.0462,0.1092,0.1511,0.1368,0.0977,0.0745,0.0505,0.0675,0.0875,0.0288,0.0295,0.0386,0.0149,0,0.0309,0,0.007,0,0,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224,0.0462,0.1092,0.1511,0.1368,0.0977,0.0745,0.0505,0.0675,0.0875,0.0288,0.0295,0.0386,0.0149,0,0.0309,0,0.007,0,0,0.007,0,0,0,0,0,0,0,0,0
2004,7,"TWL.W",2,0,0,-1,-1,20,155,41,0,0,0,0,0,0.0563,0.0693,0.1314,0.1726,0.1348,0.0823,0.0453,0.1036,0.0324,0.0201,0.027,0.0125,0.0187,0,0,0.0068,0,0.0142,0.0068,0,0.0133,0,0,0,0,0,0.0062,0.0071,0,0.0393,0,0,0,0,0,0.0563,0.0693,0.1314,0.1726,0.1348,0.0823,0.0453,0.1036,0.0324,0.0201,0.027,0.0125,0.0187,0,0,0.0068,0,0.0142,0.0068,0,0.0133,0,0,0,0,0,0.0062,0.0071,0,0.0393
2005,7,"TWL.W",2,0,0,-1,-1,25,163,47,0,0,0,0,0.0062,0.0191,0.0742,0.198,0.1136,0.1598,0.1106,0.078,0.0575,0.0257,0.0262,0.023,0.0191,0.0146,0.0093,0.0046,0.0048,0.0046,0.0093,0,0,0.0047,0,0,0,0,0,0.0052,0.0052,0,0.0266,0,0,0,0,0.0062,0.0191,0.0742,0.198,0.1136,0.1598,0.1106,0.078,0.0575,0.0257,0.0262,0.023,0.0191,0.0146,0.0093,0.0046,0.0048,0.0046,0.0093,0,0,0.0047,0,0,0,0,0,0.0052,0.0052,0,0.0266
2006,7,"TWL.W",2,0,0,-1,-1,22,228,53,0,0,0.0137,0.0046,0.0261,0.165,0.1566,0.1066,0.0933,0.0738,0.0499,0.0582,0.0524,0.062,0.0349,0.0262,0.0127,0.0042,0.0042,0.0134,0.0085,0,0.017,0,0,0.0042,0,0,0,0,0,0,0,0,0.0127,0,0,0.0137,0.0046,0.0261,0.165,0.1566,0.1066,0.0933,0.0738,0.0499,0.0582,0.0524,0.062,0.0349,0.0262,0.0127,0.0042,0.0042,0.0134,0.0085,0,0.017,0,0,0.0042,0,0,0,0,0,0,0,0,0.0127
2007,7,"TWL.W",2,0,0,-1,-1,31,169,54,0,0,0,0.0068,0.0627,0.1783,0.1462,0.1162,0.1185,0.0482,0.0739,0.0472,0.0293,0.0256,0.07,0.0167,0.0237,0.0068,0.0045,0.0045,0.0023,0,0,0.0045,0,0.0023,0.0027,0,0.0023,0,0,0,0,0,0.0068,0,0,0,0.0068,0.0627,0.1783,0.1462,0.1162,0.1185,0.0482,0.0739,0.0472,0.0293,0.0256,0.07,0.0167,0.0237,0.0068,0.0045,0.0045,0.0023,0,0,0.0045,0,0.0023,0.0027,0,0.0023,0,0,0,0,0,0.0068
2008,7,"TWL.W",2,0,0,-1,-1,14,128,32,0,0,0,0,0.0905,0.2174,0.1037,0.1132,0.0558,0.0362,0.0429,0.0494,0.0726,0.0409,0.0551,0.0366,0.0184,0.0123,0.0123,0.0062,0,0.0061,0,0,0,0.0061,0.0062,0,0,0,0,0,0,0,0.0181,0,0,0,0,0.0905,0.2174,0.1037,0.1132,0.0558,0.0362,0.0429,0.0494,0.0726,0.0409,0.0551,0.0366,0.0184,0.0123,0.0123,0.0062,0,0.0061,0,0,0,0.0061,0.0062,0,0,0,0,0,0,0,0.0181
2009,7,"TWL.W",2,0,0,-1,-1,20,168,43,0,0,0,0,0.021,0.0431,0.0397,0.0361,0.0841,0.0728,0.1027,0.1053,0.0719,0.1156,0.0754,0.0646,0.0172,0.0505,0.0189,0.0174,0.0067,0.0055,0.0173,0.0067,0,0.0052,0,0,0.0067,0,0,0,0.0052,0,0.0106,0,0,0,0,0.021,0.0431,0.0397,0.0361,0.0841,0.0728,0.1027,0.1053,0.0719,0.1156,0.0754,0.0646,0.0172,0.0505,0.0189,0.0174,0.0067,0.0055,0.0173,0.0067,0,0.0052,0,0,0.0067,0,0,0,0.0052,0,0.0106
2010,7,"TWL.W",2,0,0,-1,-1,12,131,30,0,0,0,0,0,0,0.0079,0.0197,0.1005,0.1988,0.1201,0.0923,0.1309,0.0873,0.0448,0.0677,0.021,0.0117,0.0077,0.021,0.0195,0,0.0048,0,0,0,0.0079,0,0.0046,0.0124,0,0,0,0,0.0194,0,0,0,0,0,0,0.0079,0.0197,0.1005,0.1988,0.1201,0.0923,0.1309,0.0873,0.0448,0.0677,0.021,0.0117,0.0077,0.021,0.0195,0,0.0048,0,0,0,0.0079,0,0.0046,0.0124,0,0,0,0,0.0194
2011,7,"TWL.W",2,0,0,-1,-1,16,154,37,0,0,0,0,0,0.0383,0.0546,0.1363,0.0534,0.0736,0.0931,0.077,0.0491,0.0815,0.0577,0.0648,0.0696,0.0386,0.0105,0.0211,0,0,0,0.0172,0.0104,0.0056,0.0052,0,0.0103,0.0056,0,0,0.0052,0.0056,0.0159,0,0,0,0,0,0.0383,0.0546,0.1363,0.0534,0.0736,0.0931,0.077,0.0491,0.0815,0.0577,0.0648,0.0696,0.0386,0.0105,0.0211,0,0,0,0.0172,0.0104,0.0056,0.0052,0,0.0103,0.0056,0,0,0.0052,0.0056,0.0159
2012,7,"TWL.W",2,0,0,-1,-1,24,207,53,0,0,0,0.0086,0.0094,0.1893,0.0908,0.1321,0.0601,0.042,0.0548,0.0681,0.0427,0.0784,0.0399,0.0334,0.0332,0.0259,0.0103,0.0032,0.0229,0.0032,0.0129,0.0065,0.0064,0.0032,0,0.0034,0,0,0,0,0.0032,0.0065,0.0096,0,0,0,0.0086,0.0094,0.1893,0.0908,0.1321,0.0601,0.042,0.0548,0.0681,0.0427,0.0784,0.0399,0.0334,0.0332,0.0259,0.0103,0.0032,0.0229,0.0032,0.0129,0.0065,0.0064,0.0032,0,0.0034,0,0,0,0,0.0032,0.0065,0.0096
2013,7,"TWL.W",2,0,0,-1,-1,21,170,44,0,0,0,0,0.002,0.0777,0.0784,0.1481,0.1629,0.0774,0.1233,0.0364,0.0541,0.0619,0.0361,0.026,0.0177,0.0307,0,0.0064,0.015,0.0021,0.0089,0.0041,0.0089,0.0088,0,0,0,0,0,0,0,0.002,0.0109,0,0,0,0,0.002,0.0777,0.0784,0.1481,0.1629,0.0774,0.1233,0.0364,0.0541,0.0619,0.0361,0.026,0.0177,0.0307,0,0.0064,0.015,0.0021,0.0089,0.0041,0.0089,0.0088,0,0,0,0,0,0,0,0.002,0.0109
2014,7,"TWL.W",2,0,0,-1,-1,5,46,11,0,0,0,0,0,0,0,0,0.0416,0.162,0.1085,0.1709,0.0854,0.0208,0.0832,0.0208,0.0655,0.0669,0.0427,0.0253,0.0438,0,0,0.0416,0.0208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416,0.162,0.1085,0.1709,0.0854,0.0208,0.0832,0.0208,0.0655,0.0669,0.0427,0.0253,0.0438,0,0,0.0416,0.0208,0,0,0,0,0,0,0,0,0,0
