

 Females then males 
"year","month","fleet","sex","partition","Ntows","Nsamps","InputN","F12","F14","F16","F18","F20","F22","F24","F26","F28","F30","F32","F34","F36","F38","F40","F42","F44","F46","F48","F50","F52","F54","F56","F58","F60","F62","F64","F66","M12","M14","M16","M18","M20","M22","M24","M26","M28","M30","M32","M34","M36","M38","M40","M42","M44","M46","M48","M50","M52","M54","M56","M58","M60","M62","M64","M66"
2000,7,"NTWL",2,0,22,85,34,0,0,0,0,0,0,0,0,0.0116,0.0579,0.0695,0.1737,0.1637,0.1536,0.1064,0.1079,0.0832,0.0239,0.013,0.0232,0,0,0.0124,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116,0.0579,0.0695,0.1737,0.1637,0.1536,0.1064,0.1079,0.0832,0.0239,0.013,0.0232,0,0,0.0124,0,0,0,0,0
2001,7,"NTWL",2,0,22,75,32,0,0,0,0,0,0,0,0,0.0273,0.0519,0.1125,0.1291,0.1117,0.0848,0.1205,0.0906,0.0727,0.1317,0.027,0,0,0,0.0261,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0.0273,0.0519,0.1125,0.1291,0.1117,0.0848,0.1205,0.0906,0.0727,0.1317,0.027,0,0,0,0.0261,0.014,0,0,0,0
2002,7,"NTWL",2,0,4,11,6,0,0,0,0,0,0,0,0,0,0,0.0909,0.3636,0.0909,0.3636,0,0,0,0.0909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909,0.3636,0.0909,0.3636,0,0,0,0.0909,0,0,0,0,0,0,0,0,0,0
2004,7,"NTWL",2,0,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0.1248,0,0.1254,0.1254,0.1248,0.1254,0.2495,0,0,0.1248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1248,0,0.1254,0.1254,0.1248,0.1254,0.2495,0,0,0.1248,0,0,0,0,0,0
2006,7,"NTWL",2,0,1,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1538,0.1538,0.3846,0.3077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1538,0.1538,0.3846,0.3077,0,0,0,0,0,0,0
2007,7,"NTWL",2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010,7,"NTWL",2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0
2013,7,"NTWL",2,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,7,"NTWL",2,0,97,236,130,0,0,0,0,0,0,0,0.0066,0.0329,0.064,0.1172,0.2728,0.1706,0.0754,0.0536,0.0523,0.0388,0.0318,0.0575,0.0068,0.0099,0.0098,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0066,0.0329,0.064,0.1172,0.2728,0.1706,0.0754,0.0536,0.0523,0.0388,0.0318,0.0575,0.0068,0.0099,0.0098,0,0,0,0,0,0
2018,7,"NTWL",2,0,92,202,120,0,0,0,0,0,0,0,0.0037,0.0039,0.0692,0.0614,0.1455,0.1913,0.1456,0.0597,0.0435,0.0846,0.0392,0.0914,0.0578,0,0.0033,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037,0.0039,0.0692,0.0614,0.1455,0.1913,0.1456,0.0597,0.0435,0.0846,0.0392,0.0914,0.0578,0,0.0033,0,0,0,0,0,0
2019,7,"NTWL",2,0,147,419,205,0,0,0,0,0,0,0.0047,0.0091,0.0655,0.0295,0.1031,0.1735,0.2006,0.1556,0.0813,0.026,0.0249,0.0418,0.0499,0.0239,0.0035,0.0018,0.0037,0.0017,0,0,0,0,0,0,0,0,0,0,0.0047,0.0091,0.0655,0.0295,0.1031,0.1735,0.2006,0.1556,0.0813,0.026,0.0249,0.0418,0.0499,0.0239,0.0035,0.0018,0.0037,0.0017,0,0,0,0
2020,7,"NTWL",2,0,79,251,114,0,0,0,0,0,0,0,0.0071,0.0158,0.0208,0.0978,0.054,0.0903,0.0719,0.0622,0.1574,0.1219,0.1139,0.0751,0.0949,0.0171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0071,0.0158,0.0208,0.0978,0.054,0.0903,0.0719,0.0622,0.1574,0.1219,0.1139,0.0751,0.0949,0.0171,0,0,0,0,0,0,0
2021,7,"NTWL",2,0,116,378,168,0,0,0,0,0,0,0,0.0039,0.0011,0.0087,0.0402,0.0695,0.1721,0.1182,0.1184,0.0624,0.1074,0.1123,0.0917,0.0524,0.0267,0.0118,0.0011,0.0011,0,0,0.0011,0,0,0,0,0,0,0,0,0.0039,0.0011,0.0087,0.0402,0.0695,0.1721,0.1182,0.1184,0.0624,0.1074,0.1123,0.0917,0.0524,0.0267,0.0118,0.0011,0.0011,0,0,0.0011,0
2022,7,"NTWL",2,0,29,64,38,0,0,0,0,0,0,0,0.0288,0.0288,0.0453,0.0409,0.0412,0.0585,0.1075,0.1084,0.0686,0.0961,0.0416,0.1361,0.172,0.0265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288,0.0288,0.0453,0.0409,0.0412,0.0585,0.1075,0.1084,0.0686,0.0961,0.0416,0.1361,0.172,0.0265,0,0,0,0,0,0,0
1968,7,"TWL",2,0,1,113,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0088,0,0.0354,0.0619,0.1504,0.1327,0.2035,0.2124,0.1327,0.0531,0.0088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0088,0,0.0354,0.0619,0.1504,0.1327,0.2035,0.2124,0.1327,0.0531,0.0088,0,0,0,0,0
1971,7,"TWL",2,0,2,233,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0021,0,0.0166,0.03,0.1066,0.1532,0.2236,0.2226,0.1781,0.0507,0.0093,0.0072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021,0,0.0166,0.03,0.1066,0.1532,0.2236,0.2226,0.1781,0.0507,0.0093,0.0072,0,0,0,0
1972,7,"TWL",2,0,1,161,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0062,0.0124,0.0559,0.1615,0.2795,0.1677,0.205,0.087,0.0248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0062,0.0124,0.0559,0.1615,0.2795,0.1677,0.205,0.087,0.0248,0,0,0,0,0
1973,7,"TWL",2,0,2,168,14,0,0,0,0,0,0,0,0,0,0,0,0.0084,0.0011,0.0016,0.0162,0.0296,0.1242,0.2349,0.2915,0.1711,0.0978,0.0156,0.0078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0084,0.0011,0.0016,0.0162,0.0296,0.1242,0.2349,0.2915,0.1711,0.0978,0.0156,0.0078,0,0,0,0,0
1974,7,"TWL",2,0,4,212,28,0,0,0,0,0,0,0,0,0,0,0.0064,9e-04,9e-04,0.0122,0.0163,0.0081,0.0771,0.153,0.3287,0.2044,0.1415,0.0305,0.0136,0.0064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064,9e-04,9e-04,0.0122,0.0163,0.0081,0.0771,0.153,0.3287,0.2044,0.1415,0.0305,0.0136,0.0064,0,0,0,0
1975,7,"TWL",2,0,3,320,21,0,0,0,0,0,0,0,0.0041,0.021,0.0146,0.0509,0.0824,0.2063,0.2247,0.2346,0.1146,0.0239,0.014,0.0029,0.0059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0041,0.021,0.0146,0.0509,0.0824,0.2063,0.2247,0.2346,0.1146,0.0239,0.014,0.0029,0.0059,0,0,0,0,0,0,0,0
1976,7,"TWL",2,0,5,540,35,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,7e-04,0.0089,0.0292,0.0426,0.0856,0.2292,0.3142,0.2327,0.0459,0.0108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,7e-04,0.0089,0.0292,0.0426,0.0856,0.2292,0.3142,0.2327,0.0459,0.0108,0,0,0,0,0
1977,7,"TWL",2,0,33,829,147,0,0,0,0,0,0,0,0,5e-04,5e-04,0.0013,0.0013,0.0011,0.0098,0.0228,0.0585,0.0881,0.1995,0.1783,0.2642,0.1085,0.053,0.0101,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,5e-04,5e-04,0.0013,0.0013,0.0011,0.0098,0.0228,0.0585,0.0881,0.1995,0.1783,0.2642,0.1085,0.053,0.0101,0.0025,0,0,0,0
1978,7,"TWL",2,0,66,1051,211,0,0,0,0,0,0,0,0,0,0,0.0038,0,2e-04,0.0175,0.0117,0.0229,0.0624,0.1505,0.1963,0.2765,0.1604,0.0586,0.0227,0.0159,0,6e-04,0,0,0,0,0,0,0,0,0,0,0,0,0.0038,0,2e-04,0.0175,0.0117,0.0229,0.0624,0.1505,0.1963,0.2765,0.1604,0.0586,0.0227,0.0159,0,6e-04,0,0
1979,7,"TWL",2,0,40,1015,180,0,0,0,0,0,0,0,0,0,0,0.0024,0.0048,0.0108,0.027,0.0398,0.0795,0.1281,0.1564,0.1739,0.1929,0.1196,0.0529,0.005,0.0042,0,0,0,0.0027,0,0,0,0,0,0,0,0,0,0,0.0024,0.0048,0.0108,0.027,0.0398,0.0795,0.1281,0.1564,0.1739,0.1929,0.1196,0.0529,0.005,0.0042,0,0,0,0.0027
1980,7,"TWL",2,0,106,1760,349,0,0,0,0,0,0,0,0,0,0.0014,0.0032,0.0164,0.0183,0.0312,0.0489,0.0595,0.0967,0.1306,0.199,0.2135,0.1232,0.0412,0.0125,0.0045,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014,0.0032,0.0164,0.0183,0.0312,0.0489,0.0595,0.0967,0.1306,0.199,0.2135,0.1232,0.0412,0.0125,0.0045,0,0,0,0
1981,7,"TWL",2,0,72,1577,290,0,0,0,0,0,0,0,0,0,2e-04,2e-04,0.0085,0.0121,0.0311,0.0691,0.0877,0.1038,0.1673,0.2148,0.1585,0.0981,0.0384,0.0072,0.0026,2e-04,0,0,0,0,0,0,0,0,0,0,0,0,2e-04,2e-04,0.0085,0.0121,0.0311,0.0691,0.0877,0.1038,0.1673,0.2148,0.1585,0.0981,0.0384,0.0072,0.0026,2e-04,0,0,0
1982,7,"TWL",2,0,114,1876,373,0,0,0,0,0,0,0,0,1e-04,0.0014,0.0037,0.0087,0.013,0.0266,0.041,0.0796,0.1299,0.1491,0.2005,0.2057,0.1046,0.0279,0.0051,0.0032,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0.0014,0.0037,0.0087,0.013,0.0266,0.041,0.0796,0.1299,0.1491,0.2005,0.2057,0.1046,0.0279,0.0051,0.0032,0,0,0,0
1983,7,"TWL",2,0,152,2886,550,0,0,0,0,3e-04,0,0,0,2e-04,0.001,0.0096,0.0177,0.0419,0.0389,0.0502,0.0986,0.1076,0.1425,0.1748,0.1698,0.1095,0.0276,0.0072,0.0025,0,0,0,0,0,0,0,0,3e-04,0,0,0,2e-04,0.001,0.0096,0.0177,0.0419,0.0389,0.0502,0.0986,0.1076,0.1425,0.1748,0.1698,0.1095,0.0276,0.0072,0.0025,0,0,0,0
1984,7,"TWL",2,0,99,2401,430,0,0,0,0,0,0,4e-04,5e-04,0.0017,0.0062,0.0096,0.0074,0.024,0.031,0.0457,0.0608,0.1196,0.156,0.1891,0.1829,0.1219,0.0363,0.0062,7e-04,0,0,0,0,0,0,0,0,0,0,4e-04,5e-04,0.0017,0.0062,0.0096,0.0074,0.024,0.031,0.0457,0.0608,0.1196,0.156,0.1891,0.1829,0.1219,0.0363,0.0062,7e-04,0,0,0,0
1985,7,"TWL",2,0,126,2292,442,0,0,0,0,0,0,0,0,0,0.0041,0.008,0.0121,0.0244,0.0375,0.058,0.0869,0.1219,0.1726,0.1622,0.1773,0.0931,0.0334,0.0073,0.0011,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0041,0.008,0.0121,0.0244,0.0375,0.058,0.0869,0.1219,0.1726,0.1622,0.1773,0.0931,0.0334,0.0073,0.0011,0,0,0,0
1986,7,"TWL",2,0,77,2018,355,0,0,0,0,0,0,0,0.0028,0,0.0037,0.0021,0.0038,0.0239,0.0511,0.1158,0.1467,0.1573,0.1397,0.1652,0.0975,0.0524,0.0252,0.0106,0.0017,4e-04,0,0,0,0,0,0,0,0,0,0,0.0028,0,0.0037,0.0021,0.0038,0.0239,0.0511,0.1158,0.1467,0.1573,0.1397,0.1652,0.0975,0.0524,0.0252,0.0106,0.0017,4e-04,0,0,0
1987,7,"TWL",2,0,109,1778,354,0,0,0,0,0,0,0,0,0.0018,0,0.0059,0.0345,0.0254,0.0366,0.0527,0.1057,0.1736,0.1583,0.1774,0.1113,0.0819,0.028,0.0062,4e-04,1e-04,0,0,0,0,0,0,0,0,0,0,0,0.0018,0,0.0059,0.0345,0.0254,0.0366,0.0527,0.1057,0.1736,0.1583,0.1774,0.1113,0.0819,0.028,0.0062,4e-04,1e-04,0,0,0
1988,7,"TWL",2,0,82,1285,259,0,0,0,0,0,0,0,0,0,0.0052,0.0113,0.0183,0.0517,0.0609,0.0665,0.1064,0.1499,0.1367,0.1623,0.1134,0.0713,0.0365,0.0042,0.0053,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0052,0.0113,0.0183,0.0517,0.0609,0.0665,0.1064,0.1499,0.1367,0.1623,0.1134,0.0713,0.0365,0.0042,0.0053,0,0,0,0
1989,7,"TWL",2,0,80,1251,253,0,0,0,0,0,0,0,0,3e-04,0.0094,0.0206,0.0235,0.0361,0.0507,0.0736,0.0988,0.128,0.1639,0.1644,0.1198,0.0791,0.0236,0.0074,6e-04,1e-04,0,0,0,0,0,0,0,0,0,0,0,3e-04,0.0094,0.0206,0.0235,0.0361,0.0507,0.0736,0.0988,0.128,0.1639,0.1644,0.1198,0.0791,0.0236,0.0074,6e-04,1e-04,0,0,0
1990,7,"TWL",2,0,77,1259,251,0,0,0,0,0,0,0,0,0.0013,4e-04,0.0102,0.0195,0.0311,0.0474,0.0677,0.0917,0.1673,0.1961,0.1822,0.1055,0.0479,0.0243,0.0063,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0.0013,4e-04,0.0102,0.0195,0.0311,0.0474,0.0677,0.0917,0.1673,0.1961,0.1822,0.1055,0.0479,0.0243,0.0063,0,0.001,0,0,0
1991,7,"TWL",2,0,69,1179,232,0,0,0,0,0,0,0,2e-04,0.0022,0.0055,0.0085,0.0145,0.027,0.0407,0.062,0.0873,0.1639,0.1772,0.1726,0.1243,0.0857,0.0196,0.0076,0.0011,0,0,0,0,0,0,0,0,0,0,0,2e-04,0.0022,0.0055,0.0085,0.0145,0.027,0.0407,0.062,0.0873,0.1639,0.1772,0.1726,0.1243,0.0857,0.0196,0.0076,0.0011,0,0,0,0
1992,7,"TWL",2,0,73,1410,268,0,0,0,0,0,0,0,0,4e-04,4e-04,0.0085,0.0165,0.0289,0.0522,0.0868,0.1047,0.1377,0.1602,0.1677,0.121,0.0853,0.0237,0.0053,9e-04,0,0,0,0,0,0,0,0,0,0,0,0,4e-04,4e-04,0.0085,0.0165,0.0289,0.0522,0.0868,0.1047,0.1377,0.1602,0.1677,0.121,0.0853,0.0237,0.0053,9e-04,0,0,0,0
1993,7,"TWL",2,0,50,1046,194,0,0,0,0,0,0,0,0,0.0037,0,0.0128,0.0093,0.0339,0.0566,0.1176,0.1343,0.1898,0.1581,0.1268,0.0929,0.0452,0.0143,0.0046,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037,0,0.0128,0.0093,0.0339,0.0566,0.1176,0.1343,0.1898,0.1581,0.1268,0.0929,0.0452,0.0143,0.0046,0,0,0,0,0
1994,7,"TWL",2,0,38,884,160,0,0,0,0,0,0,0,0,1e-04,0.0024,0.0153,0.0176,0.0304,0.0797,0.092,0.1717,0.161,0.1609,0.124,0.0754,0.0408,0.0265,0.0023,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0.0024,0.0153,0.0176,0.0304,0.0797,0.092,0.1717,0.161,0.1609,0.124,0.0754,0.0408,0.0265,0.0023,0,0,0,0,0
1995,7,"TWL",2,0,47,1169,208,0,0,0,0,0,0,5e-04,5e-04,0.0012,0.0063,0.0239,0.0507,0.1011,0.104,0.1423,0.1525,0.167,0.1083,0.0689,0.0468,0.0166,0.0061,8e-04,0.0022,0,0,0,0,0,0,0,0,0,0,5e-04,5e-04,0.0012,0.0063,0.0239,0.0507,0.1011,0.104,0.1423,0.1525,0.167,0.1083,0.0689,0.0468,0.0166,0.0061,8e-04,0.0022,0,0,0,0
1996,7,"TWL",2,0,45,1143,203,0,0,0,0,0,0,2e-04,9e-04,5e-04,0.0169,0.0159,0.0956,0.1063,0.1171,0.0859,0.1363,0.1152,0.0853,0.0833,0.0915,0.0329,0.0135,5e-04,0.0016,4e-04,0,0,0,0,0,0,0,0,0,2e-04,9e-04,5e-04,0.0169,0.0159,0.0956,0.1063,0.1171,0.0859,0.1363,0.1152,0.0853,0.0833,0.0915,0.0329,0.0135,5e-04,0.0016,4e-04,0,0,0
1997,7,"TWL",2,0,50,1437,248,0,0,0,0,0,0,0,3e-04,0.0017,0.0023,0.0032,0.02,0.0262,0.0672,0.1364,0.1647,0.1918,0.1494,0.1289,0.069,0.0279,0.0071,0.0039,1e-04,2e-04,0,0,0,0,0,0,0,0,0,0,3e-04,0.0017,0.0023,0.0032,0.02,0.0262,0.0672,0.1364,0.1647,0.1918,0.1494,0.1289,0.069,0.0279,0.0071,0.0039,1e-04,2e-04,0,0,0
1998,7,"TWL",2,0,60,1344,245,0,0,0,0,0,0,0,4e-04,7e-04,0.0028,0.0066,0.012,0.0623,0.0789,0.1159,0.1727,0.1684,0.1656,0.1067,0.0648,0.0294,0.0118,0.0011,0,0,0,0,0,0,0,0,0,0,0,0,4e-04,7e-04,0.0028,0.0066,0.012,0.0623,0.0789,0.1159,0.1727,0.1684,0.1656,0.1067,0.0648,0.0294,0.0118,0.0011,0,0,0,0,0
1999,7,"TWL",2,0,59,1322,241,0,0,0,0,0,2e-04,4e-04,2e-04,6e-04,0.0083,0.005,0.0359,0.077,0.1,0.1599,0.14,0.1768,0.1245,0.0948,0.0435,0.0237,0.0072,0.0011,8e-04,0,0,0,0,0,0,0,0,0,2e-04,4e-04,2e-04,6e-04,0.0083,0.005,0.0359,0.077,0.1,0.1599,0.14,0.1768,0.1245,0.0948,0.0435,0.0237,0.0072,0.0011,8e-04,0,0,0,0
2000,7,"TWL",2,0,28,442,89,0,0,0,0,0,0,0,0,0.003,0,0.0777,0.0577,0.0916,0.1335,0.1159,0.1493,0.1761,0.1056,0.0538,0.0268,0.0042,0.0034,0.0014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0.0777,0.0577,0.0916,0.1335,0.1159,0.1493,0.1761,0.1056,0.0538,0.0268,0.0042,0.0034,0.0014,0,0,0,0,0
2001,7,"TWL",2,0,48,705,145,0,0,0,0,0,0,0,0,0,0.0015,0.006,0.0214,0.0481,0.0859,0.1471,0.1518,0.1934,0.1437,0.0966,0.069,0.0173,0.014,7e-04,0.0034,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015,0.006,0.0214,0.0481,0.0859,0.1471,0.1518,0.1934,0.1437,0.0966,0.069,0.0173,0.014,7e-04,0.0034,0,0,0,0
2002,7,"TWL",2,0,89,988,225,0,0,0,0,0,0,0,0,0,0.0052,0.0072,0.0234,0.0643,0.1132,0.131,0.1794,0.1924,0.1275,0.1009,0.0286,0.0153,0.0088,0.002,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0052,0.0072,0.0234,0.0643,0.1132,0.131,0.1794,0.1924,0.1275,0.1009,0.0286,0.0153,0.0088,0.002,0.001,0,0,0,0
2003,7,"TWL",2,0,50,275,88,0,0,0,0,0,0,0,0,0,0,0,0.0033,0.0347,0.0872,0.1105,0.2127,0.1689,0.1757,0.1111,0.0384,0.0267,0.0174,0.0097,0.0036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033,0.0347,0.0872,0.1105,0.2127,0.1689,0.1757,0.1111,0.0384,0.0267,0.0174,0.0097,0.0036,0,0,0,0
2004,7,"TWL",2,0,60,340,107,0,0,0,0,0,0,0,0,0,0.0019,0.0111,0.0237,0.0326,0.088,0.086,0.1422,0.1655,0.1699,0.1119,0.0861,0.0403,0.0163,0.0245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019,0.0111,0.0237,0.0326,0.088,0.086,0.1422,0.1655,0.1699,0.1119,0.0861,0.0403,0.0163,0.0245,0,0,0,0,0
2005,7,"TWL",2,0,64,375,116,0,0,0,0,0,0,0,0,0,0,0.0039,0.0117,0.0184,0.0332,0.0796,0.1266,0.2943,0.1888,0.1401,0.0567,0.0321,0.0066,0.006,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039,0.0117,0.0184,0.0332,0.0796,0.1266,0.2943,0.1888,0.1401,0.0567,0.0321,0.0066,0.006,0.002,0,0,0,0
2006,7,"TWL",2,0,71,440,132,0,0,0,0,0,0.0045,0.0043,0.0022,0.0083,0.0189,0.0252,0.0503,0.0829,0.1039,0.0688,0.11,0.1336,0.1361,0.1387,0.0665,0.0164,0.0128,0.0103,0.0042,0.0021,0,0,0,0,0,0,0,0,0.0045,0.0043,0.0022,0.0083,0.0189,0.0252,0.0503,0.0829,0.1039,0.0688,0.11,0.1336,0.1361,0.1387,0.0665,0.0164,0.0128,0.0103,0.0042,0.0021,0,0,0
2007,7,"TWL",2,0,58,225,89,0,0,0,0.0018,0.0018,0,0.0018,0.0027,0,0.0092,0.0148,0.0639,0.135,0.1881,0.1161,0.1318,0.1004,0.0929,0.0864,0.0323,0.0075,0.0074,0.0041,0.0018,0,0,0,0,0,0,0,0.0018,0.0018,0,0.0018,0.0027,0,0.0092,0.0148,0.0639,0.135,0.1881,0.1161,0.1318,0.1004,0.0929,0.0864,0.0323,0.0075,0.0074,0.0041,0.0018,0,0,0,0
2008,7,"TWL",2,0,54,230,86,0,0,0,0,0,0,0.0054,0.0454,0.1425,0.0916,0.0747,0.0253,0.034,0.036,0.0432,0.1074,0.0888,0.1517,0.0605,0.0567,0.0207,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0.0054,0.0454,0.1425,0.0916,0.0747,0.0253,0.034,0.036,0.0432,0.1074,0.0888,0.1517,0.0605,0.0567,0.0207,0.016,0,0,0,0,0,0
2009,7,"TWL",2,0,83,437,143,0,0,0,0,0,0,0,0,0.0038,0.0038,0.0157,0.063,0.0431,0.0462,0.0566,0.0903,0.1587,0.1998,0.1511,0.1164,0.0262,0.0142,0.0064,0.0045,0,0,0,0,0,0,0,0,0,0,0,0,0.0038,0.0038,0.0157,0.063,0.0431,0.0462,0.0566,0.0903,0.1587,0.1998,0.1511,0.1164,0.0262,0.0142,0.0064,0.0045,0,0,0,0
2010,7,"TWL",2,0,40,330,86,0,0,0,0,0,0,0,0,0,0,0.0181,0.0437,0.0344,0.0322,0.0656,0.1434,0.2086,0.1935,0.1696,0.0678,0.0175,0.0034,0.0021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181,0.0437,0.0344,0.0322,0.0656,0.1434,0.2086,0.1935,0.1696,0.0678,0.0175,0.0034,0.0021,0,0,0,0,0
2011,7,"TWL",2,0,52,351,100,0,0,0,0,0,0,0,0.0019,0.0038,0.0179,0.016,0.0377,0.0695,0.1149,0.1437,0.1732,0.1177,0.1337,0.0882,0.0337,0.0194,0.0209,0.0038,0.0038,0,0,0,0,0,0,0,0,0,0,0,0.0019,0.0038,0.0179,0.016,0.0377,0.0695,0.1149,0.1437,0.1732,0.1177,0.1337,0.0882,0.0337,0.0194,0.0209,0.0038,0.0038,0,0,0,0
2012,7,"TWL",2,0,74,472,139,0,0,0,0,0.0014,0,0,0.0027,0.0037,0.0209,0.0232,0.0787,0.0957,0.1051,0.1331,0.107,0.1336,0.1174,0.0838,0.0538,0.0266,0.0069,0.0062,0,0,0,0,0,0,0,0,0,0.0014,0,0,0.0027,0.0037,0.0209,0.0232,0.0787,0.0957,0.1051,0.1331,0.107,0.1336,0.1174,0.0838,0.0538,0.0266,0.0069,0.0062,0,0,0,0,0
2013,7,"TWL",2,0,151,878,272,0,0,0,0.0027,0.0136,0.0408,0.0246,9e-04,0.0168,0.0121,0.023,0.0572,0.1243,0.1066,0.0716,0.1182,0.1108,0.1257,0.0749,0.0515,0.0118,0.0129,0,0,0,0,0,0,0,0,0,0.0027,0.0136,0.0408,0.0246,9e-04,0.0168,0.0121,0.023,0.0572,0.1243,0.1066,0.0716,0.1182,0.1108,0.1257,0.0749,0.0515,0.0118,0.0129,0,0,0,0,0,0
2014,7,"TWL",2,0,137,777,244,0,0,0,0,0,0,0.0026,0.0081,0.0096,0.0085,0.0196,0.032,0.0553,0.0836,0.1005,0.1283,0.1522,0.1839,0.1227,0.0703,0.019,0.0039,0,0,0,0,0,0,0,0,0,0,0,0,0.0026,0.0081,0.0096,0.0085,0.0196,0.032,0.0553,0.0836,0.1005,0.1283,0.1522,0.1839,0.1227,0.0703,0.019,0.0039,0,0,0,0,0,0
2015,7,"TWL",2,0,161,1310,342,0,0,0,2e-04,0,5e-04,0.001,0.0017,0.0045,0.0145,0.0186,0.0108,0.0189,0.0234,0.0739,0.1852,0.2832,0.1567,0.1595,0.0315,0.0112,0.0031,0.0014,4e-04,0,0,0,0,0,0,0,2e-04,0,5e-04,0.001,0.0017,0.0045,0.0145,0.0186,0.0108,0.0189,0.0234,0.0739,0.1852,0.2832,0.1567,0.1595,0.0315,0.0112,0.0031,0.0014,4e-04,0,0,0,0
2016,7,"TWL",2,0,134,909,259,0,0,0,0,4e-04,0.0012,0.0026,0.0033,0.0063,0.0197,0.0301,0.0407,0.0446,0.0417,0.0916,0.1505,0.2035,0.1833,0.1068,0.0648,0.0048,0.0023,0,0.0019,0,0,0,0,0,0,0,0,4e-04,0.0012,0.0026,0.0033,0.0063,0.0197,0.0301,0.0407,0.0446,0.0417,0.0916,0.1505,0.2035,0.1833,0.1068,0.0648,0.0048,0.0023,0,0.0019,0,0,0,0
2017,7,"TWL",2,0,237,2051,520,0,0,0,0,2e-04,0.0051,0.0011,0.0032,0.014,0.0163,0.0193,0.0324,0.0267,0.0515,0.1068,0.1317,0.1987,0.1747,0.1467,0.0468,0.0208,0.0039,2e-04,0,0,1e-04,0,0,0,0,0,0,2e-04,0.0051,0.0011,0.0032,0.014,0.0163,0.0193,0.0324,0.0267,0.0515,0.1068,0.1317,0.1987,0.1747,0.1467,0.0468,0.0208,0.0039,2e-04,0,0,1e-04,0,0
2018,7,"TWL",2,0,199,1697,433,0,0,0,0,0,0,2e-04,0.0024,0.0039,0.0155,0.0313,0.0412,0.0461,0.0499,0.0852,0.1415,0.2112,0.1741,0.1261,0.0564,0.0128,0.0019,1e-04,0,0,0,0,0,0,0,0,0,0,0,2e-04,0.0024,0.0039,0.0155,0.0313,0.0412,0.0461,0.0499,0.0852,0.1415,0.2112,0.1741,0.1261,0.0564,0.0128,0.0019,1e-04,0,0,0,0,0
