

 Females then males 
"year","month","fleet","sex","partition","Ntows","Nsamps","InputN","F12","F14","F16","F18","F20","F22","F24","F26","F28","F30","F32","F34","F36","F38","F40","F42","F44","F46","F48","F50","F52","F54","F56","F58","F60","F62","F64","F66","M12","M14","M16","M18","M20","M22","M24","M26","M28","M30","M32","M34","M36","M38","M40","M42","M44","M46","M48","M50","M52","M54","M56","M58","M60","M62","M64","M66"
1992,7,"TWL.C",1,0,13,75,23,0,0,0,0,0,0,0,0,0,0.0039,0,0.1022,0.086,0.1423,0.1592,0.0778,0.169,0.0485,0.1038,0.0406,0.0282,0.0249,0,0.0135,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039,0,0.1022,0.086,0.1423,0.1592,0.0778,0.169,0.0485,0.1038,0.0406,0.0282,0.0249,0,0.0135,0,0,0,0
1993,7,"TWL.C",1,0,6,14,8,0,0,0,0,0,0,0,0,0,0,0,0.0823,0.0823,0.1646,0,0.0884,0.2946,0.1231,0.0823,0.0823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0823,0.0823,0.1646,0,0.0884,0.2946,0.1231,0.0823,0.0823,0,0,0,0,0,0,0,0
1994,7,"TWL.C",1,0,10,40,16,0,0,0,0,0,0,0,0,0,0,0.0759,0.038,0.0759,0.1139,0.0823,0.0893,0.3081,0.0767,0.007,0.0441,0.038,0.0265,0.0245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759,0.038,0.0759,0.1139,0.0823,0.0893,0.3081,0.0767,0.007,0.0441,0.038,0.0265,0.0245,0,0,0,0,0
1995,7,"TWL.C",1,0,8,92,21,0,0,0,0,0,0,0,0,0,0.0048,0.0438,0.1741,0.1082,0.1881,0.136,0.0488,0.0861,0.1033,0.0462,0.0323,0.0172,0.0056,0.0056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0048,0.0438,0.1741,0.1082,0.1881,0.136,0.0488,0.0861,0.1033,0.0462,0.0323,0.0172,0.0056,0.0056,0,0,0,0,0
1996,7,"TWL.C",1,0,10,91,23,0,0,0,0,0,0,0,0,0.0239,0.0016,0.0149,0.0058,0.1826,0.2572,0.0709,0.0915,0.0689,0.0698,0.0818,0.0595,0.0239,0,0.0477,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239,0.0016,0.0149,0.0058,0.1826,0.2572,0.0709,0.0915,0.0689,0.0698,0.0818,0.0595,0.0239,0,0.0477,0,0,0,0,0
1997,7,"TWL.C",1,0,6,56,14,0,0,0,0,0,0,0,0,0,0.0552,0.0868,0.0526,0.0057,0.0612,0.0902,0.0364,0.143,0.1121,0.1233,0.0507,0.0015,0.0552,0,0.0157,0,0.0552,0.0552,0,0,0,0,0,0,0,0,0,0,0.0552,0.0868,0.0526,0.0057,0.0612,0.0902,0.0364,0.143,0.1121,0.1233,0.0507,0.0015,0.0552,0,0.0157,0,0.0552,0.0552,0
1998,7,"TWL.C",1,0,7,59,15,0,0,0,0,0,0,0,0,0,0,0.0107,0.0824,0.095,0.1279,0.0151,0.0107,0.1744,0.0965,0.1779,0.0853,0.0426,0.0782,0,0.0035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107,0.0824,0.095,0.1279,0.0151,0.0107,0.1744,0.0965,0.1779,0.0853,0.0426,0.0782,0,0.0035,0,0,0,0
1999,7,"TWL.C",1,0,13,141,32,0,0,0,0,0,0,0,0,0.0155,0,9e-04,0.0464,0.0254,0.1162,0.1676,0.1764,0.2039,0.0726,0.1235,0.016,0.024,0.0116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155,0,9e-04,0.0464,0.0254,0.1162,0.1676,0.1764,0.2039,0.0726,0.1235,0.016,0.024,0.0116,0,0,0,0,0,0
2000,7,"TWL.C",1,0,6,41,12,0,0,0,0,0,0,0,0,0,0,0,0.0229,0.0257,0.1124,0.0475,0.1093,0.0377,0.0374,0.5851,0,0,0,0.0221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229,0.0257,0.1124,0.0475,0.1093,0.0377,0.0374,0.5851,0,0,0,0.0221,0,0,0,0,0
2001,7,"TWL.C",1,0,7,58,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0043,0.027,0.1268,0.2035,0.1076,0.1939,0.2217,0.0566,0.0499,0.0043,0.0043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0043,0.027,0.1268,0.2035,0.1076,0.1939,0.2217,0.0566,0.0499,0.0043,0.0043,0,0,0,0,0
2002,7,"TWL.C",1,0,10,91,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444,0.0662,0.0973,0.3219,0.1995,0.0951,0.1523,0.0233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444,0.0662,0.0973,0.3219,0.1995,0.0951,0.1523,0.0233,0,0,0,0,0,0,0
2003,7,"TWL.C",1,0,4,34,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517,0.2052,0.1381,0.1666,0.2314,0.1035,0.0649,0.0193,0,0.0193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517,0.2052,0.1381,0.1666,0.2314,0.1035,0.0649,0.0193,0,0.0193,0,0,0,0,0
2004,7,"TWL.C",1,0,4,9,5,0,0,0,0,0,0,0,0,0,0,0,0.2222,0.1111,0,0.1111,0,0.1111,0,0,0.2222,0,0,0,0.2222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222,0.1111,0,0.1111,0,0.1111,0,0,0.2222,0,0,0,0.2222,0,0,0,0
2005,7,"TWL.C",1,0,6,29,10,0,0,0,0,0,0,0,0,0.0227,0.0227,0,0.068,0.068,0.068,0.0453,0,0.1083,0.199,0.068,0.068,0.2619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227,0.0227,0,0.068,0.068,0.068,0.0453,0,0.1083,0.199,0.068,0.068,0.2619,0,0,0,0,0,0,0
2006,7,"TWL.C",1,0,3,14,5,0,0,0,0,0,0,0,0,0,0,0,0.0714,0,0,0,0.0714,0.2143,0.1429,0.0714,0.2857,0.1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714,0,0,0,0.0714,0.2143,0.1429,0.0714,0.2857,0.1429,0,0,0,0,0,0,0
2007,7,"TWL.C",1,0,1,8,2,0,0,0,0,0,0,0,0,0.125,0.375,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.375,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,7,"TWL.C",1,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6444,0,0,0,0,0.3556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6444,0,0,0,0,0.3556,0,0,0,0,0,0
2009,7,"TWL.C",1,0,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0
2010,7,"TWL.C",1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0.3333,0,0,0,0,0,0,0,0
2012,7,"TWL.C",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2013,7,"TWL.C",1,0,11,73,21,0,0,0,0,0,0,0,0,0,0,0.0236,0.137,0.117,0.1777,0.1965,0.0847,0.0399,0.0774,0.0617,0.0478,0.033,0.0036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236,0.137,0.117,0.1777,0.1965,0.0847,0.0399,0.0774,0.0617,0.0478,0.033,0.0036,0,0,0,0,0,0
2014,7,"TWL.C",1,0,9,32,13,0,0,0,0,0,0,0,0,0,0,0,0.0284,0,0.0568,0.0142,0.0426,0.0568,0.2216,0.0568,0.3297,0.0284,0.0142,0,0.1507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284,0,0.0568,0.0142,0.0426,0.0568,0.2216,0.0568,0.3297,0.0284,0.0142,0,0.1507,0,0,0,0
2015,7,"TWL.C",1,0,12,87,24,0,0,0,0,0,0,0,0,0,0,0,0.0072,0.0192,0.0315,0.036,0.0442,0.2552,0.1355,0.1992,0.1227,0.0861,0.0473,0,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072,0.0192,0.0315,0.036,0.0442,0.2552,0.1355,0.1992,0.1227,0.0861,0.0473,0,0.016,0,0,0,0
2016,7,"TWL.C",1,0,9,45,15,0,0,0,0,0,0,0,0,0,0.0362,0.0065,0,0,0.0854,0.0966,0.0362,0.0669,0.1485,0.21,0.2479,0.0362,0.0233,0.0065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362,0.0065,0,0,0.0854,0.0966,0.0362,0.0669,0.1485,0.21,0.2479,0.0362,0.0233,0.0065,0,0,0,0,0
2017,7,"TWL.C",1,0,12,153,33,0,0,0,0,0,1e-04,1e-04,5e-04,0.0075,0.0821,0.0177,0.0472,0.0098,0,1e-04,0.0504,0.0996,0.1131,0.1956,0.1308,0.2277,0.0177,0,0,0,0,0,0,0,0,0,0,0,1e-04,1e-04,5e-04,0.0075,0.0821,0.0177,0.0472,0.0098,0,1e-04,0.0504,0.0996,0.1131,0.1956,0.1308,0.2277,0.0177,0,0,0,0,0,0
2018,7,"TWL.C",1,0,20,201,48,0,0,0,0,0,0,0,0.0221,0.001,0.0178,0.0411,0.0403,0.0139,0.0249,0.0475,0.0404,0.1304,0.156,0.2174,0.1238,0.0872,0.0241,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0.0221,0.001,0.0178,0.0411,0.0403,0.0139,0.0249,0.0475,0.0404,0.1304,0.156,0.2174,0.1238,0.0872,0.0241,0.012,0,0,0,0,0
2019,7,"TWL.C",1,0,14,147,34,0,0,0,0,0,0,0,0,0,0,0,0.002,0.026,0.0683,0.0436,0.0512,0.1219,0.2135,0.2028,0.1554,0.0839,0.0132,0.0125,0.0057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.026,0.0683,0.0436,0.0512,0.1219,0.2135,0.2028,0.1554,0.0839,0.0132,0.0125,0.0057,0,0,0,0
2020,7,"TWL.C",1,0,6,73,16,0,0,0,0,0,0,0,0,0,0,0,0.0049,0.0176,0.0187,0.0105,0.0893,0.173,0.2663,0.2521,0.0799,0.0801,0.0076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0049,0.0176,0.0187,0.0105,0.0893,0.173,0.2663,0.2521,0.0799,0.0801,0.0076,0,0,0,0,0,0
2021,7,"TWL.C",1,0,15,175,39,0,0,0,0,0,0,0,0,6e-04,0,0.0108,0.0046,0.0123,0.0473,0.0712,0.1433,0.1411,0.197,0.1978,0.082,0.0655,0.0167,0,0.0099,0,0,0,0,0,0,0,0,0,0,0,0,6e-04,0,0.0108,0.0046,0.0123,0.0473,0.0712,0.1433,0.1411,0.197,0.1978,0.082,0.0655,0.0167,0,0.0099,0,0,0,0
2022,7,"TWL.C",1,0,21,172,45,0,0,0,0,0,0,0,0,0,0,0.0252,0.0045,0.0039,0.0614,0.1688,0.1564,0.1497,0.1101,0.1322,0.1234,0.0567,0.0023,0.0025,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252,0.0045,0.0039,0.0614,0.1688,0.1564,0.1497,0.1101,0.1322,0.1234,0.0567,0.0023,0.0025,0.003,0,0,0,0
1973,7,"TWL.O",1,0,1,18,3,0,0,0,0,0,0,0,0,0,0,0,0.1111,0,0.4444,0.2222,0.0556,0,0.0556,0,0.0556,0,0.0556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111,0,0.4444,0.2222,0.0556,0,0.0556,0,0.0556,0,0.0556,0,0,0,0,0,0
1974,7,"TWL.O",1,0,4,158,26,0,0,0,0,0,0,0,0,0.009,0,0.009,0,0.0191,0,0.025,0.018,0.0013,0.041,0.1081,0.2483,0.2266,0.1616,0.0464,0.0764,0.0101,0,0,0,0,0,0,0,0,0,0,0,0.009,0,0.009,0,0.0191,0,0.025,0.018,0.0013,0.041,0.1081,0.2483,0.2266,0.1616,0.0464,0.0764,0.0101,0,0,0
1976,7,"TWL.O",1,0,2,44,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457,0.0198,0.0915,0,0.1236,0.0853,0.026,0.2163,0.2089,0.0915,0.0457,0.0457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457,0.0198,0.0915,0,0.1236,0.0853,0.026,0.2163,0.2089,0.0915,0.0457,0.0457,0,0,0
1977,7,"TWL.O",1,0,8,290,48,0,0,0,0,0,0,0,0,0.0053,0,0.0037,0.0047,0.0137,0.0118,0.0402,0.0572,0.0536,0.0988,0.069,0.1148,0.16,0.187,0.1088,0.0464,0.0184,0.0067,0,0,0,0,0,0,0,0,0,0,0.0053,0,0.0037,0.0047,0.0137,0.0118,0.0402,0.0572,0.0536,0.0988,0.069,0.1148,0.16,0.187,0.1088,0.0464,0.0184,0.0067,0,0
1978,7,"TWL.O",1,0,7,294,48,0,0,0,0,0,0,0,0,0,0.0025,0,0,0.0028,0.0014,0.0285,0.0181,0.0227,0.105,0.1353,0.1502,0.1293,0.1788,0.1215,0.097,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0.0028,0.0014,0.0285,0.0181,0.0227,0.105,0.1353,0.1502,0.1293,0.1788,0.1215,0.097,0.007,0,0,0
1979,7,"TWL.O",1,0,6,237,39,0,0,0,0,0,0,0,0,0,0,0.0109,0.0109,0.0224,0.0338,0.0447,0.0243,0.0696,0.1462,0.1179,0.1398,0.1308,0.1421,0.0467,0.0529,0.0069,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109,0.0109,0.0224,0.0338,0.0447,0.0243,0.0696,0.1462,0.1179,0.1398,0.1308,0.1421,0.0467,0.0529,0.0069,0,0,0
1980,7,"TWL.O",1,0,21,471,86,0,0,0,0,0,0,0,0,0.0046,0.0367,0.0688,0.0413,0.0229,0.0022,0.0051,0.0072,0.0105,0.0329,0.065,0.1157,0.1276,0.1771,0.2063,0.064,0.0072,0.0029,0.002,0,0,0,0,0,0,0,0,0,0.0046,0.0367,0.0688,0.0413,0.0229,0.0022,0.0051,0.0072,0.0105,0.0329,0.065,0.1157,0.1276,0.1771,0.2063,0.064,0.0072,0.0029,0.002,0
1981,7,"TWL.O",1,0,7,226,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015,0.0111,0.0034,0.128,0.0481,0.159,0.1171,0.2269,0.1319,0.0828,0.0413,0.0489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015,0.0111,0.0034,0.128,0.0481,0.159,0.1171,0.2269,0.1319,0.0828,0.0413,0.0489,0,0,0
1982,7,"TWL.O",1,0,20,545,95,0,0,0,0,0,0,0,0,0,0,4e-04,0,0,0,0.0127,0.0166,0.0773,0.0988,0.0979,0.1281,0.171,0.1795,0.1503,0.0621,0.0053,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-04,0,0,0,0.0127,0.0166,0.0773,0.0988,0.0979,0.1281,0.171,0.1795,0.1503,0.0621,0.0053,0,0,0
1983,7,"TWL.O",1,0,30,1133,186,0,0,0,0,0,0,0,1e-04,9e-04,1e-04,0.002,0.0068,0.0042,0.0145,0.0328,0.0494,0.0739,0.0921,0.0963,0.1321,0.1822,0.1546,0.0994,0.0435,0.0123,0.0028,0,0,0,0,0,0,0,0,0,1e-04,9e-04,1e-04,0.002,0.0068,0.0042,0.0145,0.0328,0.0494,0.0739,0.0921,0.0963,0.1321,0.1822,0.1546,0.0994,0.0435,0.0123,0.0028,0,0
1984,7,"TWL.O",1,0,21,826,135,0,0,0,0,0,0,0,0,7e-04,9e-04,0.0022,0.0032,0.0089,0.0066,0.0203,0.0429,0.0752,0.1164,0.1639,0.1415,0.1346,0.1097,0.1131,0.0511,0.0058,0.0025,0,3e-04,0,0,0,0,0,0,0,0,7e-04,9e-04,0.0022,0.0032,0.0089,0.0066,0.0203,0.0429,0.0752,0.1164,0.1639,0.1415,0.1346,0.1097,0.1131,0.0511,0.0058,0.0025,0,3e-04
1985,7,"TWL.O",1,0,29,828,143,0,0,0,0,0,0,0,0,0,0,0.0025,0,0.0075,0.0153,0.0238,0.0351,0.0664,0.1219,0.1442,0.1614,0.1571,0.109,0.0785,0.0498,0.0255,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0.0075,0.0153,0.0238,0.0351,0.0664,0.1219,0.1442,0.1614,0.1571,0.109,0.0785,0.0498,0.0255,0.002,0,0
1986,7,"TWL.O",1,0,16,692,111,0,0,0,0,0,0,0,0,0,0,0.0039,0.0094,0.011,0.0262,0.0552,0.0618,0.062,0.0715,0.1064,0.1612,0.1508,0.108,0.1011,0.0581,0.0112,0.0023,0,0,0,0,0,0,0,0,0,0,0,0,0.0039,0.0094,0.011,0.0262,0.0552,0.0618,0.062,0.0715,0.1064,0.1612,0.1508,0.108,0.1011,0.0581,0.0112,0.0023,0,0
1987,7,"TWL.O",1,0,35,791,144,0,0,0,0,0,0,0,0,0,0,0,0,4e-04,0.0083,0.0202,0.026,0.0574,0.0915,0.1458,0.1904,0.1599,0.1404,0.0911,0.0516,0.0155,0.0012,2e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-04,0.0083,0.0202,0.026,0.0574,0.0915,0.1458,0.1904,0.1599,0.1404,0.0911,0.0516,0.0155,0.0012,2e-04,0
1988,7,"TWL.O",1,0,23,541,98,0,0,0,0,0,0,0,0,0,0,0.0089,0.0043,0.0271,0.026,0.0298,0.0304,0.069,0.12,0.1429,0.16,0.158,0.0978,0.062,0.0405,0.0204,0.0027,0,0,0,0,0,0,0,0,0,0,0,0,0.0089,0.0043,0.0271,0.026,0.0298,0.0304,0.069,0.12,0.1429,0.16,0.158,0.0978,0.062,0.0405,0.0204,0.0027,0,0
1989,7,"TWL.O",1,0,23,529,96,0,0,0,0,0,0,0,0,0,0.0032,0,3e-04,0.0015,0.0041,0.0173,0.0398,0.0652,0.1296,0.146,0.1251,0.1589,0.1529,0.0827,0.0452,0.0185,0.0097,0,0,0,0,0,0,0,0,0,0,0,0.0032,0,3e-04,0.0015,0.0041,0.0173,0.0398,0.0652,0.1296,0.146,0.1251,0.1589,0.1529,0.0827,0.0452,0.0185,0.0097,0,0
1990,7,"TWL.O",1,0,22,515,93,0,0,0,0,0,0,0,0,0,0,0,8e-04,0.0015,0.0103,0.0129,0.0504,0.0567,0.0716,0.1256,0.1965,0.1583,0.1622,0.0916,0.0462,0.0141,0.0013,0,0,0,0,0,0,0,0,0,0,0,0,0,8e-04,0.0015,0.0103,0.0129,0.0504,0.0567,0.0716,0.1256,0.1965,0.1583,0.1622,0.0916,0.0462,0.0141,0.0013,0,0
1991,7,"TWL.O",1,0,22,407,78,0,0,0,0,0,0,0,0.0039,0,0.0012,0.0033,0.0112,0.0231,0.0369,0.0554,0.0411,0.0994,0.1486,0.0927,0.1334,0.1561,0.0885,0.042,0.0427,0.0161,0.0043,0,0,0,0,0,0,0,0,0,0.0039,0,0.0012,0.0033,0.0112,0.0231,0.0369,0.0554,0.0411,0.0994,0.1486,0.0927,0.1334,0.1561,0.0885,0.042,0.0427,0.0161,0.0043,0,0
1992,7,"TWL.O",1,0,34,597,116,0,0,0,0,0,0,0,0,0,0,0,0.0032,0.0026,0.0105,0.0426,0.0888,0.0755,0.1048,0.1131,0.1523,0.1511,0.1568,0.0511,0.0344,0.0131,2e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032,0.0026,0.0105,0.0426,0.0888,0.0755,0.1048,0.1131,0.1523,0.1511,0.1568,0.0511,0.0344,0.0131,2e-04,0,0
1993,7,"TWL.O",1,0,22,554,98,0,0,0,0,0,0,0,0,0,0,0,6e-04,0.0103,0.0022,0.0374,0.0724,0.0813,0.0995,0.1644,0.1689,0.15,0.1223,0.0438,0.0268,0.0106,0.0095,0,0,0,0,0,0,0,0,0,0,0,0,0,6e-04,0.0103,0.0022,0.0374,0.0724,0.0813,0.0995,0.1644,0.1689,0.15,0.1223,0.0438,0.0268,0.0106,0.0095,0,0
1994,7,"TWL.O",1,0,15,320,59,0,0,0,0,0,0,0,0,0,0,0.0034,0.0028,0.0085,0.0285,0.0484,0.0841,0.1384,0.1489,0.1418,0.1697,0.1228,0.0635,0.0327,0.0019,0,0.001,0.0036,0,0,0,0,0,0,0,0,0,0,0,0.0034,0.0028,0.0085,0.0285,0.0484,0.0841,0.1384,0.1489,0.1418,0.1697,0.1228,0.0635,0.0327,0.0019,0,0.001,0.0036,0
1995,7,"TWL.O",1,0,16,379,68,0,0,0,0,0,0,0,0,0,0,0,0.0307,0.0372,0.0701,0.063,0.1106,0.1047,0.133,0.1437,0.138,0.09,0.0449,0.0239,0.0031,4e-04,0,0,0.0066,0,0,0,0,0,0,0,0,0,0,0,0.0307,0.0372,0.0701,0.063,0.1106,0.1047,0.133,0.1437,0.138,0.09,0.0449,0.0239,0.0031,4e-04,0,0,0.0066
1996,7,"TWL.O",1,0,19,559,96,0,0,0,0,0,0,0,5e-04,0,0.0032,0.0031,0.0312,0.0503,0.0617,0.1234,0.111,0.1145,0.1064,0.1133,0.0972,0.0776,0.0647,0.0216,0.0122,0.007,0,0.0011,0,0,0,0,0,0,0,0,5e-04,0,0.0032,0.0031,0.0312,0.0503,0.0617,0.1234,0.111,0.1145,0.1064,0.1133,0.0972,0.0776,0.0647,0.0216,0.0122,0.007,0,0.0011,0
1997,7,"TWL.O",1,0,28,629,115,0,0,0,0,0,0,0,0,0,0,0,0.0042,0.0184,0.0228,0.0752,0.0891,0.13,0.1537,0.1536,0.1687,0.0888,0.0352,0.0386,0.0124,0.0054,0.0038,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0042,0.0184,0.0228,0.0752,0.0891,0.13,0.1537,0.1536,0.1687,0.0888,0.0352,0.0386,0.0124,0.0054,0.0038,0,0
1998,7,"TWL.O",1,0,28,703,125,0,0,0,0,0,0,0,0,0,0.0043,0.0048,0.0145,0.0369,0.0822,0.1151,0.1055,0.1229,0.1429,0.0948,0.1035,0.0979,0.0524,0.0119,0.0093,0.0011,0,0,0,0,0,0,0,0,0,0,0,0,0.0043,0.0048,0.0145,0.0369,0.0822,0.1151,0.1055,0.1229,0.1429,0.0948,0.1035,0.0979,0.0524,0.0119,0.0093,0.0011,0,0,0
1999,7,"TWL.O",1,0,28,741,130,0,0,0,0,0,0,0,0.0011,0.001,0.0021,0.0038,0.011,0.0168,0.0756,0.0897,0.1089,0.1462,0.147,0.1154,0.1198,0.0902,0.0375,0.023,0.0098,0.001,1e-04,0,0,0,0,0,0,0,0,0,0.0011,0.001,0.0021,0.0038,0.011,0.0168,0.0756,0.0897,0.1089,0.1462,0.147,0.1154,0.1198,0.0902,0.0375,0.023,0.0098,0.001,1e-04,0,0
2000,7,"TWL.O",1,0,16,224,47,0,0,0,0,0,0,0.0144,0,0,0.0144,0.0288,0.0727,0.1203,0.1001,0.0791,0.0814,0.1399,0.0865,0.141,0.0442,0.0358,0.0271,0.0034,0.0077,0.0031,0,0,0,0,0,0,0,0,0,0.0144,0,0,0.0144,0.0288,0.0727,0.1203,0.1001,0.0791,0.0814,0.1399,0.0865,0.141,0.0442,0.0358,0.0271,0.0034,0.0077,0.0031,0,0,0
2001,7,"TWL.O",1,0,32,397,87,0,0,0,0,0,0,0,0,0,0.0016,0.0099,0.0361,0.0983,0.1072,0.0874,0.1228,0.1093,0.1171,0.1098,0.0906,0.041,0.0245,0.0261,0.0114,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0.0016,0.0099,0.0361,0.0983,0.1072,0.0874,0.1228,0.1093,0.1171,0.1098,0.0906,0.041,0.0245,0.0261,0.0114,0.007,0,0,0
2002,7,"TWL.O",1,0,53,596,135,0,0,0,0,0,0,0,0,0,0,0.007,0.0316,0.0725,0.1367,0.1639,0.0862,0.0858,0.0752,0.1096,0.0604,0.0393,0.0561,0.0363,0.0266,0.0127,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.0316,0.0725,0.1367,0.1639,0.0862,0.0858,0.0752,0.1096,0.0604,0.0393,0.0561,0.0363,0.0266,0.0127,0,0,0
2003,7,"TWL.O",1,0,27,141,46,0,0,0,0,0,0,0,0,0,0.0057,0,0.0059,0.0232,0.0493,0.056,0.154,0.1669,0.1376,0.1049,0.0989,0.0692,0.0615,0.0336,0.0333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0057,0,0.0059,0.0232,0.0493,0.056,0.154,0.1669,0.1376,0.1049,0.0989,0.0692,0.0615,0.0336,0.0333,0,0,0,0
2004,7,"TWL.O",1,0,40,178,65,0,0,0,0,0,0,0,0,0,0.0056,0.0208,0.0156,0.0313,0.0605,0.0874,0.1313,0.1161,0.165,0.0659,0.1098,0.1123,0.0551,0.0233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0056,0.0208,0.0156,0.0313,0.0605,0.0874,0.1313,0.1161,0.165,0.0659,0.1098,0.1123,0.0551,0.0233,0,0,0,0,0
2005,7,"TWL.O",1,0,41,165,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0073,0.0557,0.0778,0.0641,0.16,0.1779,0.1221,0.1589,0.0975,0.0468,0.0273,0,0,0.0045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0073,0.0557,0.0778,0.0641,0.16,0.1779,0.1221,0.1589,0.0975,0.0468,0.0273,0,0,0.0045,0
2006,7,"TWL.O",1,0,45,166,68,0,0,0,0,0,0,0.0067,0.0105,0.0053,0.0158,0.0138,0.044,0.0161,0.0753,0.0792,0.0714,0.0879,0.1036,0.1229,0.1344,0.1075,0.0515,0.0231,0.0228,0.0085,0,0,0,0,0,0,0,0,0,0.0067,0.0105,0.0053,0.0158,0.0138,0.044,0.0161,0.0753,0.0792,0.0714,0.0879,0.1036,0.1229,0.1344,0.1075,0.0515,0.0231,0.0228,0.0085,0,0,0
2007,7,"TWL.O",1,0,38,79,49,0,0,0,0,0,0,0,0,0,0,0.0124,0,0.0124,0.013,0.0509,0.1035,0.0762,0.065,0.0759,0.1383,0.1138,0.0887,0.1003,0.1242,0.0254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124,0,0.0124,0.013,0.0509,0.1035,0.0762,0.065,0.0759,0.1383,0.1138,0.0887,0.1003,0.1242,0.0254,0,0,0
2008,7,"TWL.O",1,0,50,106,65,0,0,0,0,0,0,0.0084,0.0084,0.0252,0.0657,0.0587,0.0252,0.0237,0.0083,0.0237,0.0577,0.0083,0.0611,0.0455,0.1111,0.0821,0.1672,0.1116,0.0915,0.0168,0,0,0,0,0,0,0,0,0,0.0084,0.0084,0.0252,0.0657,0.0587,0.0252,0.0237,0.0083,0.0237,0.0577,0.0083,0.0611,0.0455,0.1111,0.0821,0.1672,0.1116,0.0915,0.0168,0,0,0
